Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1314,PHI,1,Carter-Williams-Anderson-Turner-Young-Hawes,611.0,0.99,1.11,-139,14,23,37.8
1314,PHI,2,Carter-Williams-Anderson-Thompson-Young-Sims,309.6,1.03,1.13,-60,7,13,35.0
1314,PHI,3,Carter-Williams-Turner-Thompson-Young-Hawes,171.5,1.12,1.19,-26,7,10,41.1
1314,PHI,4,Wroten-Anderson-Turner-Young-Hawes,166.5,1.00,1.05,-16,5,13,27.7
1314,PHI,5,Wroten-Turner-Thompson-Young-Hawes,120.9,0.96,1.13,-35,3,8,27.2
1314,PHI,6,Carter-Williams-Anderson-Turner-Young-Allen,58.4,0.96,1.02,-16,7,10,41.1
1314,PHI,7,Carter-Williams-Wroten-Anderson-Young-Sims,58.1,1.00,1.08,-6,6,7,46.1
1314,PHI,8,Carter-Williams-Wroten-Anderson-Young-Varnado,49.2,1.02,1.16,-16,4,8,33.3
1314,PHI,9,Carter-Williams-Wroten-Turner-Young-Hawes,46.0,1.01,1.12,-17,6,11,35.2
1314,PHI,10,Carter-Williams-Wroten-Thompson-Young-Sims,43.8,0.98,1.00,-4,1,4,20.0
1314,PHI,11,Carter-Williams-Anderson-Thompson-Young-Varnado,43.5,0.91,1.14,-21,3,5,37.5
1314,PHI,12,Carter-Williams-Williams-Anderson-Young-Sims,36.9,1.12,1.28,-9,2,3,40.0
1314,PHI,13,Carter-Williams-Anderson-Turner-Allen-Hawes,36.5,1.12,0.91,+20,6,2,75.0
1314,PHI,14,Carter-Williams-Anderson-Thompson-Young-Hawes,32.1,1.07,1.02,+6,5,3,62.5
1314,PHI,15,Wroten-Anderson-Turner-Young-Allen,29.9,1.03,1.01,-4,5,8,38.4
1314,PHI,16,Carter-Williams-Williams-Thompson-Young-Sims,28.7,1.12,0.98,+10,7,2,77.7
1314,PHI,17,Carter-Williams-Anderson-Turner-Hawes-Orton,28.5,0.97,0.93,+3,1,0,100
1314,PHI,18,Wroten-Turner-Thompson-Young-Allen,26.7,1.17,0.95,+10,5,2,71.4
1314,PHI,19,Carter-Williams-Williams-Wroten-Young-Varnado,26.0,1.06,1.36,-18,4,9,30.7
1314,PHI,20,Williams-Wroten-Thompson-Allen-Dedmon,24.2,0.98,1.00,+0,2,2,50.0
