Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,DET,1,Jackson-Brown-Bullock-Griffin-Drummond,303.4,1.19,1.03,+83,14,8,63.6
1819,DET,2,Jackson-Ellington-Brown-Griffin-Drummond,283.8,1.13,1.10,+14,10,10,50.0
1819,DET,3,Jackson-RobinsonIII-Bullock-Griffin-Drummond,150.9,1.06,1.12,-18,5,8,38.4
1819,DET,4,Jackson-Bullock-Johnson-Griffin-Drummond,106.9,1.00,1.02,-6,9,6,60.0
1819,DET,5,Smith-Galloway-Kennard-Maker-Pachulia,103.4,1.12,1.24,-26,7,9,43.7
1819,DET,6,Jackson-Kennard-Bullock-Griffin-Drummond,100.2,1.16,1.12,+7,7,6,53.8
1819,DET,7,Smith-Galloway-Kennard-Griffin-Drummond,78.7,1.42,1.11,+58,13,9,59.0
1819,DET,8,Smith-Galloway-Kennard-Maker-Drummond,74.4,1.09,1.21,-6,10,10,50.0
1819,DET,9,Jackson-Galloway-Bullock-Griffin-Drummond,74.3,1.24,1.11,+21,13,10,56.5
1819,DET,10,Jackson-Ellington-Brown-Maker-Drummond,70.6,1.05,0.97,+12,4,4,50.0
1819,DET,11,Jackson-Ellington-Kennard-Griffin-Drummond,66.6,1.34,0.99,+59,10,4,71.4
1819,DET,12,Jackson-Galloway-Kennard-Griffin-Drummond,66.2,1.26,1.05,+33,7,7,50.0
1819,DET,13,Jackson-Brown-Kennard-Griffin-Drummond,64.8,1.05,1.29,-36,4,9,30.7
1819,DET,14,Jackson-Brown-Bullock-Griffin-Pachulia,59.0,0.95,1.12,-29,2,7,22.2
1819,DET,15,Jackson-Galloway-RobinsonIII-Griffin-Drummond,49.2,0.93,1.15,-26,2,6,25.0
1819,DET,16,Jackson-Galloway-Brown-Griffin-Drummond,45.6,1.22,0.98,+23,6,3,66.6
1819,DET,17,Calderon-Galloway-Kennard-Johnson-Pachulia,43.3,0.87,1.14,-29,2,8,20.0
1819,DET,18,Smith-Galloway-Bullock-Griffin-Drummond,38.2,1.41,1.29,+15,8,3,72.7
1819,DET,19,Calderon-Brown-Bullock-Griffin-Drummond,37.1,1.10,1.35,-16,3,8,27.2
1819,DET,20,Jackson-Galloway-Ellington-Griffin-Drummond,36.4,1.07,0.92,+10,6,3,66.6
