Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1617,CHA,1,Walker-Batum-Kidd-Gilchrist-Williams-Zeller,783.0,1.11,1.04,+82,25,21,54.3
1617,CHA,2,Walker-Batum-Kidd-Gilchrist-Williams-Kaminsky,219.0,1.10,1.13,-33,10,16,38.4
1617,CHA,3,Walker-Batum-Kidd-Gilchrist-Williams-Hibbert,170.5,1.13,1.05,+23,9,8,52.9
1617,CHA,4,Walker-Batum-Kidd-Gilchrist-Kaminsky-Zeller,162.6,1.12,1.05,+16,14,14,50.0
1617,CHA,5,Walker-Belinelli-Batum-Williams-Zeller,105.9,1.13,1.06,+32,14,11,56.0
1617,CHA,6,Walker-Belinelli-Batum-Kaminsky-Zeller,94.0,1.32,1.20,+45,17,10,62.9
1617,CHA,7,Sessions-Belinelli-Batum-Kaminsky-Hibbert,87.9,1.11,1.13,-3,8,12,40.0
1617,CHA,8,Walker-Belinelli-Batum-Williams-Kaminsky,79.8,1.20,1.12,+38,12,9,57.1
1617,CHA,9,Sessions-Belinelli-Kidd-Gilchrist-Hawes-Kaminsky,79.2,1.06,1.11,-8,6,6,50.0
1617,CHA,10,Weber-Lamb-Belinelli-Williams-Kaminsky,69.4,1.06,1.20,-16,4,5,44.4
1617,CHA,11,Walker-Belinelli-Kidd-Gilchrist-Kaminsky-Zeller,67.1,1.05,0.93,+16,9,9,50.0
1617,CHA,12,Walker-Batum-Kidd-Gilchrist-Williams-Hawes,63.5,0.81,1.22,-53,3,7,30.0
1617,CHA,13,Sessions-Belinelli-Batum-Hawes-Kaminsky,61.2,1.15,1.13,+2,8,4,66.6
1617,CHA,14,Walker-Lamb-Kidd-Gilchrist-Williams-Zeller,54.5,1.05,1.20,-18,2,4,33.3
1617,CHA,15,Sessions-Belinelli-Kidd-Gilchrist-Kaminsky-Hibbert,51.2,1.11,1.02,+13,5,4,55.5
1617,CHA,16,Roberts-Lamb-Belinelli-Williams-Kaminsky,49.2,1.20,0.91,+25,7,3,70.0
1617,CHA,17,Sessions-Lamb-Belinelli-Kaminsky-Hibbert,47.8,0.84,0.93,-12,3,4,42.8
1617,CHA,18,Walker-Lamb-Batum-Williams-Zeller,42.6,1.17,1.39,-20,5,7,41.6
1617,CHA,19,Walker-Belinelli-Batum-Kidd-Gilchrist-Kaminsky,42.0,1.04,1.11,-6,5,7,41.6
1617,CHA,20,Walker-Belinelli-Batum-Hawes-Kaminsky,36.6,0.97,1.17,-21,2,7,22.2
