Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,CHA,1,Walker-Lamb-Batum-Williams-Zeller,584.4,1.19,1.11,+92,25,21,54.3
1819,CHA,2,Walker-Lamb-Batum-Williams-Biyombo,211.5,1.06,1.13,-29,10,9,52.6
1819,CHA,3,Walker-Bridges-Batum-Williams-Zeller,94.7,1.14,1.19,-8,4,6,40.0
1819,CHA,4,Walker-Lamb-Kidd-Gilchrist-Batum-Zeller,78.0,1.16,1.14,-6,9,10,47.3
1819,CHA,5,Parker-Monk-Bridges-Kidd-Gilchrist-Hernangomez,72.8,1.23,1.06,+31,10,9,52.6
1819,CHA,6,Walker-Lamb-Kidd-Gilchrist-Batum-Williams,66.7,1.17,1.14,+3,11,11,50.0
1819,CHA,7,Walker-Bacon-Bridges-Williams-Biyombo,62.1,1.11,1.26,-24,1,6,14.2
1819,CHA,8,Walker-Lamb-Batum-Williams-Kaminsky,59.1,1.00,1.12,-9,6,6,50.0
1819,CHA,9,Walker-Bridges-Batum-Williams-Biyombo,38.9,1.09,1.13,-3,2,2,50.0
1819,CHA,10,Walker-Graham-Batum-Williams-Biyombo,38.4,1.12,1.01,+12,3,0,100
1819,CHA,11,Walker-Bacon-Bridges-Batum-Biyombo,33.9,1.36,1.28,+5,3,1,75.0
1819,CHA,12,Walker-Lamb-Batum-Williams-Hernangomez,33.3,1.35,1.30,+1,4,8,33.3
1819,CHA,13,Graham-Monk-Bacon-Bridges-Hernangomez,33.3,1.31,0.88,+29,8,3,72.7
1819,CHA,14,Walker-Lamb-Bacon-Bridges-Kaminsky,32.0,1.20,1.22,-1,3,5,37.5
1819,CHA,15,Parker-Monk-Bridges-Williams-Hernangomez,30.4,0.95,1.26,-22,2,5,28.5
1819,CHA,16,Walker-Lamb-Bacon-Bridges-Biyombo,30.0,1.10,1.10,+0,2,6,25.0
1819,CHA,17,Parker-Monk-Kidd-Gilchrist-Batum-Hernangomez,29.7,1.07,1.10,-3,4,6,40.0
1819,CHA,18,Walker-Lamb-Kidd-Gilchrist-Batum-Hernangomez,28.5,1.27,1.11,+10,7,3,70.0
1819,CHA,19,Walker-Lamb-Kidd-Gilchrist-Batum-Biyombo,27.8,1.15,0.88,+16,8,3,72.7
1819,CHA,20,Walker-Monk-Batum-Williams-Zeller,27.4,1.02,1.10,-5,3,3,50.0
