Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1112,CHA,1,Augustin-Henderson-Maggette-Thomas-Biyombo,162.1,1.00,1.15,-47,3,8,27.2
1112,CHA,2,Walker-Henderson-Brown-Biyombo-Mullens,156.8,0.87,1.02,-45,4,7,36.3
1112,CHA,3,Walker-Williams-Brown-White-Mullens,90.1,1.01,1.11,-19,6,11,35.2
1112,CHA,4,Augustin-Henderson-Maggette-Diaw-White,89.7,0.99,1.13,-27,1,5,16.6
1112,CHA,5,Walker-Augustin-Henderson-Thomas-Mullens,74.9,1.03,1.15,-16,2,5,28.5
1112,CHA,6,Augustin-Henderson-Brown-Biyombo-Mullens,74.7,1.04,1.11,-10,3,3,50.0
1112,CHA,7,Walker-Williams-Maggette-Diaw-Biyombo,67.6,0.97,1.19,-26,1,5,16.6
1112,CHA,8,Walker-Williams-Diaw-Thomas-Biyombo,52.9,0.94,1.11,-14,0,3,0.0
1112,CHA,9,Augustin-Henderson-Maggette-Diaw-Diop,52.8,0.99,1.03,-1,2,2,50.0
1112,CHA,10,Augustin-Henderson-Maggette-White-Biyombo,52.5,0.82,1.14,-35,4,5,44.4
1112,CHA,11,Augustin-Williams-Maggette-Diaw-Biyombo,42.9,0.85,0.90,-4,2,2,50.0
1112,CHA,12,Augustin-Henderson-Williams-Biyombo-Mullens,42.7,1.12,1.19,-8,0,2,0.0
1112,CHA,13,Walker-Henderson-Brown-White-Mullens,40.4,0.96,1.08,-8,5,7,41.6
1112,CHA,14,Augustin-Henderson-Diaw-Thomas-Mullens,40.2,0.97,1.06,-5,1,3,25.0
1112,CHA,15,Walker-Henderson-Diaw-Thomas-Diop,39.1,0.77,0.95,-14,1,2,33.3
1112,CHA,16,Augustin-Henderson-Brown-Diaw-White,38.2,1.14,0.99,+9,3,3,50.0
1112,CHA,17,Walker-Carroll-Brown-Biyombo-Mullens,34.7,0.82,1.32,-35,2,9,18.1
1112,CHA,18,Walker-Henderson-Brown-Thomas-Mullens,34.1,0.91,0.80,+5,5,3,62.5
1112,CHA,19,Augustin-Henderson-Brown-White-Biyombo,31.3,0.98,1.05,-2,2,4,33.3
1112,CHA,20,Walker-Carroll-Brown-Thomas-Mullens,26.3,1.13,1.09,+3,3,3,50.0
