Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1617,UTA,1,G.Hill-Hood-Hayward-Favors-Gobert,152.2,1.04,1.06,-5,6,6,50.0
1617,UTA,2,G.Hill-Hayward-Ingles-Favors-Gobert,148.3,1.17,0.94,+59,8,5,61.5
1617,UTA,3,G.Hill-Hayward-Johnson-Ingles-Gobert,141.4,1.09,1.06,+14,9,9,50.0
1617,UTA,4,Exum-Hood-Hayward-Diaw-Gobert,127.8,1.17,0.93,+60,9,3,75.0
1617,UTA,5,G.Hill-Hood-Hayward-Diaw-Gobert,119.1,1.12,0.98,+35,11,6,64.7
1617,UTA,6,Exum-Hayward-Ingles-Diaw-Gobert,90.6,0.94,1.07,-22,8,13,38.0
1617,UTA,7,Mack-Hayward-Johnson-Ingles-Gobert,88.2,1.31,1.04,+44,12,6,66.6
1617,UTA,8,G.Hill-Hayward-Ingles-Diaw-Gobert,87.4,1.16,1.12,+3,13,6,68.4
1617,UTA,9,Mack-Hood-Hayward-Favors-Gobert,77.8,1.08,1.06,+3,4,5,44.4
1617,UTA,10,Mack-Hayward-Ingles-Diaw-Gobert,74.0,1.26,1.20,+10,6,7,46.1
1617,UTA,11,G.Hill-Hood-Hayward-Johnson-Gobert,63.6,1.28,1.07,+31,6,4,60.0
1617,UTA,12,Mack-Hayward-Ingles-Lyles-Gobert,56.2,0.98,1.00,+9,8,9,47.0
1617,UTA,13,Mack-Hood-Hayward-Diaw-Gobert,52.5,1.03,0.80,+22,9,7,56.2
1617,UTA,14,G.Hill-Hood-Johnson-Diaw-Gobert,50.0,1.18,1.10,+9,4,4,50.0
1617,UTA,15,Exum-Hayward-Johnson-Ingles-Gobert,44.7,1.31,1.04,+29,9,6,60.0
1617,UTA,16,Exum-Hood-Hayward-Lyles-Gobert,42.0,0.99,1.06,-9,3,4,42.8
1617,UTA,17,Exum-Hood-Hayward-Johnson-Gobert,41.4,1.04,1.11,-8,5,7,41.6
1617,UTA,18,G.Hill-Hood-Johnson-Lyles-Gobert,40.0,1.04,1.00,+0,5,7,41.6
1617,UTA,19,Mack-Hood-Hayward-Johnson-Gobert,39.4,0.95,1.29,-26,5,10,33.3
1617,UTA,20,G.Hill-Hood-Hayward-Lyles-Gobert,35.9,1.29,1.07,+17,4,4,50.0
