Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1213,CHA,1,Walker-Henderson-Kidd-Gilchrist-McRoberts-Biyombo,279.8,1.04,1.09,-18,6,12,33.3
1213,CHA,2,Walker-Henderson-Kidd-Gilchrist-Mullens-Biyombo,223.2,1.03,1.14,-49,8,13,38.0
1213,CHA,3,Walker-Taylor-Kidd-Gilchrist-Mullens-Haywood,166.1,0.95,0.97,-4,6,9,40.0
1213,CHA,4,Walker-Henderson-Kidd-Gilchrist-Warrick-Biyombo,111.6,0.97,1.14,-38,5,7,41.6
1213,CHA,5,Walker-Sessions-Henderson-Mullens-Biyombo,75.5,1.05,1.07,+0,4,6,40.0
1213,CHA,6,Sessions-Gordon-Taylor-Adrien-Haywood,75.1,1.01,1.03,-1,7,7,50.0
1213,CHA,7,Walker-Henderson-Kidd-Gilchrist-Adrien-Biyombo,73.8,1.01,1.00,+3,9,5,64.2
1213,CHA,8,Walker-Gordon-Henderson-McRoberts-Biyombo,66.5,1.04,1.31,-37,4,11,26.6
1213,CHA,9,Walker-Taylor-Kidd-Gilchrist-Mullens-Biyombo,56.3,1.06,1.24,-20,4,8,33.3
1213,CHA,10,Walker-Sessions-Kidd-Gilchrist-Mullens-Haywood,44.6,1.01,0.95,+5,5,4,55.5
1213,CHA,11,Walker-Sessions-Kidd-Gilchrist-Mullens-Biyombo,36.5,1.20,1.18,+4,7,6,53.8
1213,CHA,12,Walker-Sessions-Henderson-Kidd-Gilchrist-Biyombo,35.9,0.99,1.01,-7,3,6,33.3
1213,CHA,13,Walker-Sessions-Henderson-Warrick-Biyombo,32.2,0.78,1.36,-33,1,6,14.2
1213,CHA,14,Walker-Henderson-Kidd-Gilchrist-Mullens-Haywood,32.0,1.02,0.98,+2,3,3,50.0
1213,CHA,15,Walker-Taylor-Kidd-Gilchrist-Thomas-Biyombo,32.0,1.03,0.89,+5,2,1,66.6
1213,CHA,16,Sessions-Gordon-Taylor-Mullens-Biyombo,32.0,0.98,1.19,-14,2,7,22.2
1213,CHA,17,Walker-Henderson-Taylor-Warrick-Biyombo,29.7,0.98,0.91,+5,2,2,50.0
1213,CHA,18,Sessions-Gordon-Taylor-Mullens-Haywood,29.2,0.95,1.34,-23,3,6,33.3
1213,CHA,19,Walker-Gordon-Henderson-Mullens-Biyombo,28.8,1.09,1.13,+0,4,3,57.1
1213,CHA,20,Walker-Sessions-Taylor-Mullens-Haywood,28.2,1.17,1.05,+4,4,4,50.0
