Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,NOP,1,Holiday-Moore-W.Johnson-Mirotic-Davis,132.7,1.11,1.15,-10,6,4,60.0
1819,NOP,2,Payton-Holiday-Moore-Randle-Davis,114.3,1.33,1.12,+47,7,4,63.6
1819,NOP,3,Frazier-Holiday-Hill-Randle-Davis,102.6,1.19,1.08,+18,8,4,66.6
1819,NOP,4,Holiday-Moore-Miller-Randle-Davis,81.6,1.11,1.14,+2,8,10,44.4
1819,NOP,5,Payton-Holiday-Williams-Randle-Davis,75.0,1.09,1.12,+1,3,2,60.0
1819,NOP,6,Payton-Jackson-Williams-Randle-Davis,70.9,1.02,1.13,-21,2,5,28.5
1819,NOP,7,Payton-Holiday-Moore-Mirotic-Davis,69.8,1.32,1.01,+50,5,1,83.3
1819,NOP,8,Payton-Clark-Williams-Randle-Okafor,57.2,1.12,1.15,-6,2,2,50.0
1819,NOP,9,Holiday-Moore-W.Johnson-Randle-Davis,53.4,1.36,1.17,+21,8,3,72.7
1819,NOP,10,Holiday-Jackson-Williams-Miller-Okafor,49.3,1.07,1.21,-11,2,4,33.3
1819,NOP,11,Holiday-Jackson-Hill-Miller-Okafor,45.9,0.96,1.09,-14,1,3,25.0
1819,NOP,12,Holiday-Moore-Hill-Randle-Davis,45.5,1.03,1.03,-2,3,4,42.8
1819,NOP,13,Frazier-Holiday-Miller-Randle-Davis,44.5,1.21,0.98,+20,5,2,71.4
1819,NOP,14,Frazier-Holiday-Moore-Randle-Davis,43.9,1.14,1.13,-3,5,4,55.5
1819,NOP,15,Payton-Jackson-Williams-Miller-Randle,41.5,1.05,1.23,-17,2,5,28.5
1819,NOP,16,Payton-Holiday-Moore-Randle-Okafor,39.4,1.10,1.18,-6,2,1,66.6
1819,NOP,17,Holiday-Moore-Miller-Mirotic-Davis,36.0,1.17,1.04,+10,7,4,63.6
1819,NOP,18,Frazier-Holiday-Moore-Mirotic-Davis,35.1,1.26,1.18,+11,2,1,66.6
1819,NOP,19,Payton-Jackson-Williams-Randle-Okafor,34.8,0.97,1.24,-25,0,3,0.0
1819,NOP,20,Holiday-Moore-Mirotic-Randle-Davis,34.1,1.21,1.01,+11,5,2,71.4
