Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1415,BOS,1,Smart-Bradley-Turner-Bass-Zeller,320.7,0.98,1.04,-51,10,22,31.2
1415,BOS,2,Rondo-Bradley-Green-Sullinger-Olynyk,160.2,1.11,1.08,+26,11,7,61.1
1415,BOS,3,Rondo-Bradley-Green-Sullinger-Zeller,144.6,1.12,1.01,+26,9,6,60.0
1415,BOS,4,Bradley-Turner-Green-Sullinger-Zeller,90.4,1.03,1.04,-6,4,4,50.0
1415,BOS,5,Bradley-Turner-Crowder-Bass-Sullinger,90.2,0.89,1.09,-33,2,11,15.3
1415,BOS,6,Bradley-Turner-Crowder-Sullinger-Zeller,79.5,0.90,1.05,-21,4,5,44.4
1415,BOS,7,Bradley-Turner-Crowder-Bass-Zeller,70.9,1.02,1.00,-2,5,8,38.4
1415,BOS,8,Smart-Bradley-Turner-Bass-Sullinger,70.2,1.01,1.11,-13,6,10,37.5
1415,BOS,9,Rondo-Bradley-Green-Bass-Sullinger,44.2,0.92,0.88,+3,2,5,28.5
1415,BOS,10,Smart-Thornton-Turner-Bass-Olynyk,42.7,1.23,0.80,+38,8,2,80.0
1415,BOS,11,Smart-Bradley-Turner-Bass-Olynyk,42.3,1.08,1.08,+2,4,6,40.0
1415,BOS,12,Thomas-Bradley-Turner-Crowder-Zeller,41.1,1.02,1.02,+9,5,4,55.5
1415,BOS,13,Smart-Bradley-Green-Sullinger-Zeller,38.5,0.85,1.05,-16,2,3,40.0
1415,BOS,14,Thomas-Bradley-Turner-Crowder-Bass,37.5,1.18,1.17,+9,5,4,55.5
1415,BOS,15,Smart-Bradley-Crowder-Bass-Zeller,33.4,1.29,0.96,+16,6,4,60.0
1415,BOS,16,Smart-Turner-Crowder-Bass-Zeller,31.8,1.10,1.00,+8,3,1,75.0
1415,BOS,17,Smart-Bradley-Turner-Crowder-Bass,31.4,1.24,1.30,-39,5,14,26.3
1415,BOS,18,Thomas-Bradley-Turner-Bass-Zeller,30.1,1.21,0.96,+14,4,2,66.6
1415,BOS,19,Smart-Bradley-Turner-Crowder-Zeller,26.8,1.35,0.92,+21,6,2,75.0
1415,BOS,20,Thomas-Smart-Crowder-Jerebko-Olynyk,26.1,1.33,0.92,+17,5,3,62.5
