Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1718,SAS,1,Mills-Murray-Green-Anderson-Aldridge,185.8,1.10,0.97,+37,10,11,47.6
1718,SAS,2,Mills-Green-Anderson-Aldridge-Gasol,153.3,1.11,1.02,+27,10,5,66.6
1718,SAS,3,Murray-Green-Anderson-Aldridge-Gasol,144.1,1.01,1.08,-21,8,8,50.0
1718,SAS,4,Mills-Murray-Anderson-Aldridge-Gasol,89.8,1.17,1.03,+25,5,5,50.0
1718,SAS,5,Parker-Green-Anderson-Aldridge-Gasol,77.4,1.25,0.94,+47,7,1,87.5
1718,SAS,6,Mills-Murray-Anderson-Bertans-Aldridge,56.3,1.05,0.89,+22,7,3,70.0
1718,SAS,7,Parker-Green-Leonard-Aldridge-Gasol,53.1,0.87,0.94,-6,2,3,40.0
1718,SAS,8,Murray-Forbes-Anderson-Aldridge-Gasol,49.2,1.01,0.95,+7,3,2,60.0
1718,SAS,9,Parker-Forbes-Ginobili-Gay-Gasol,47.8,1.28,1.00,+31,8,3,72.7
1718,SAS,10,Murray-Forbes-Paul-Bertans-Lauvergne,46.1,1.02,1.14,-4,9,7,56.2
1718,SAS,11,Mills-Ginobili-Green-Gay-Aldridge,43.0,1.06,0.95,+15,7,4,63.6
1718,SAS,12,Mills-Forbes-Ginobili-Gay-Aldridge,39.7,1.27,1.35,+1,5,5,50.0
1718,SAS,13,Mills-Ginobili-Green-Anderson-Aldridge,37.7,1.12,1.21,-7,5,9,35.7
1718,SAS,14,Parker-Ginobili-Green-Gay-Gasol,37.0,1.07,1.15,-4,4,4,50.0
1718,SAS,15,Murray-Green-Anderson-Bertans-Aldridge,33.3,1.03,1.01,-4,1,5,16.6
1718,SAS,16,Murray-Forbes-Green-Anderson-Aldridge,33.0,1.11,0.94,+8,4,5,44.4
1718,SAS,17,Mills-Murray-Green-Gay-Aldridge,32.6,0.97,1.26,-21,2,7,22.2
1718,SAS,18,Mills-Murray-Green-Aldridge-Gasol,31.8,0.98,1.13,-9,4,7,36.3
1718,SAS,19,Murray-Forbes-Paul-Gay-Aldridge,30.1,1.11,0.86,+12,4,1,80.0
1718,SAS,20,Murray-Green-Anderson-Bertans-Gasol,29.5,1.13,0.95,+13,5,1,83.3
