Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1516,TOR,1,Lowry-DeRozan-Johnson-Scola-Valanciunas,327.4,1.08,1.12,-23,9,13,40.9
1516,TOR,2,Lowry-Joseph-Ross-Patterson-Biyombo,296.4,1.17,0.98,+102,27,15,64.2
1516,TOR,3,Lowry-DeRozan-Carroll-Scola-Valanciunas,228.9,1.08,1.09,-4,7,8,46.6
1516,TOR,4,Joseph-DeRozan-Ross-Patterson-Biyombo,217.8,1.08,0.94,+58,26,23,53.0
1516,TOR,5,Lowry-Powell-DeRozan-Scola-Valanciunas,150.0,1.04,1.11,-24,6,8,42.8
1516,TOR,6,Lowry-Joseph-DeRozan-Patterson-Biyombo,141.3,1.20,1.02,+11,20,21,48.7
1516,TOR,7,Lowry-DeRozan-Carroll-Scola-Biyombo,129.7,1.05,1.12,-20,3,8,27.2
1516,TOR,8,Lowry-DeRozan-Ross-Scola-Biyombo,103.1,1.08,1.11,-3,6,11,35.2
1516,TOR,9,Lowry-DeRozan-Ross-Patterson-Biyombo,102.2,1.02,1.14,-26,13,16,44.8
1516,TOR,10,Lowry-Joseph-DeRozan-Patterson-Valanciunas,97.0,1.28,1.17,+39,14,11,56.0
1516,TOR,11,Lowry-DeRozan-Ross-Patterson-Valanciunas,85.7,1.37,1.04,+73,18,10,64.2
1516,TOR,12,Lowry-Powell-DeRozan-J.Thompson-Valanciunas,70.5,1.20,0.97,+29,5,0,100
1516,TOR,13,Lowry-Powell-DeRozan-Scola-Biyombo,69.2,1.25,1.09,+24,6,3,66.6
1516,TOR,14,Lowry-Joseph-Ross-Patterson-Valanciunas,67.2,1.27,1.05,+32,10,3,76.9
1516,TOR,15,Lowry-DeRozan-Johnson-Scola-Biyombo,61.4,1.03,1.15,-13,6,8,42.8
1516,TOR,16,Lowry-DeRozan-Ross-Scola-Valanciunas,47.0,1.05,1.23,-28,6,11,35.2
1516,TOR,17,Joseph-DeRozan-Ross-Patterson-Valanciunas,43.5,1.16,1.01,+11,10,9,52.6
1516,TOR,18,Joseph-Ross-Carroll-Patterson-Biyombo,41.7,0.70,0.95,-24,2,7,22.2
1516,TOR,19,Lowry-DeRozan-Carroll-Patterson-Biyombo,37.5,1.16,1.03,+12,7,5,58.3
1516,TOR,20,Lowry-Joseph-DeRozan-Carroll-Valanciunas,36.4,1.26,1.05,+18,4,4,50.0
