Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1617,ORL,1,Payton-Fournier-Ross-Gordon-Vucevic,409.9,1.16,1.14,+18,8,9,47.0
1617,ORL,2,Payton-Fournier-Gordon-Ibaka-Vucevic,295.8,1.11,1.13,-5,18,12,60.0
1617,ORL,3,Augustin-Fournier-Gordon-Ibaka-Biyombo,196.1,1.04,1.14,-39,7,12,36.8
1617,ORL,4,Payton-Fournier-Green-Ibaka-Vucevic,180.7,0.95,0.97,+7,9,11,45.0
1617,ORL,5,Augustin-Watson-Hezonja-Green-Biyombo,115.1,0.95,1.07,-22,6,9,40.0
1617,ORL,6,Payton-Watson-Gordon-Ibaka-Vucevic,111.9,1.02,1.17,-32,5,5,50.0
1617,ORL,7,Payton-Fournier-Ross-Gordon-Biyombo,105.1,1.19,1.12,+13,6,1,85.7
1617,ORL,8,Payton-Fournier-Gordon-Ibaka-Biyombo,84.7,1.06,1.03,+2,7,10,41.1
1617,ORL,9,Payton-Meeks-Gordon-Ibaka-Vucevic,83.4,1.20,1.16,+7,6,3,66.6
1617,ORL,10,Augustin-Fournier-Gordon-Ibaka-Vucevic,75.8,1.27,1.05,+34,10,8,55.5
1617,ORL,11,Payton-Meeks-Green-Biyombo-Vucevic,62.8,1.17,1.19,-6,3,4,42.8
1617,ORL,12,Augustin-Meeks-Gordon-Ibaka-Biyombo,61.0,1.15,1.17,-3,4,2,66.6
1617,ORL,13,Payton-Watson-Green-Biyombo-Vucevic,58.3,1.02,0.90,+9,5,3,62.5
1617,ORL,14,Payton-Fournier-Green-Gordon-Vucevic,45.9,0.99,1.20,-17,5,8,38.4
1617,ORL,15,Payton-Fournier-Green-Ibaka-Biyombo,45.3,1.25,1.10,+8,8,5,61.5
1617,ORL,16,Augustin-Watson-Rudez-Gordon-Biyombo,43.8,1.20,1.00,+17,5,3,62.5
1617,ORL,17,Augustin-Fournier-Hezonja-Green-Biyombo,42.4,1.01,1.04,-4,4,6,40.0
1617,ORL,18,Payton-Fournier-Hezonja-Gordon-Vucevic,40.0,1.17,1.07,+14,6,6,50.0
1617,ORL,19,Augustin-Ross-Hezonja-Green-Biyombo,37.1,0.99,1.11,-11,2,4,33.3
1617,ORL,20,Augustin-Payton-Hezonja-Green-Biyombo,35.8,1.01,1.06,-4,2,4,33.3
