Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0708,MIN,1,Foye-Jaric-Snyder-Gomes-Jefferson,228,1.10,1.11,-2,9,11,45.0
0708,MIN,2,Telfair-Jaric-McCants-Gomes-Jefferson,172,1.07,1.15,-30,5,9,35.7
0708,MIN,3,Foye-Jaric-Brewer-Gomes-Jefferson,111,0.99,1.28,-59,4,11,26.6
0708,MIN,4,Telfair-Jaric-Brewer-Smith-Jefferson,109,0.93,1.14,-44,3,9,25.0
0708,MIN,5,Telfair-Jaric-Brewer-Gomes-Jefferson,98,0.90,1.07,-35,3,9,25.0
0708,MIN,6,Telfair-Foye-Brewer-Gomes-Jefferson,94,1.03,1.16,-21,2,6,25.0
0708,MIN,7,Foye-McCants-Snyder-Gomes-Jefferson,76,1.18,1.12,+10,10,7,58.8
0708,MIN,8,Telfair-Brewer-Gomes-Smith-Jefferson,70,1.05,1.12,-8,5,6,45.4
0708,MIN,9,Jaric-McCants-Gomes-Walker-Jefferson,67,1.09,1.16,-3,5,6,45.4
0708,MIN,10,Jaric-McCants-Brewer-Smith-Jefferson,60,1.08,1.27,-30,4,11,26.6
0708,MIN,11,Telfair-McCants-Brewer-Smith-Jefferson,57,1.23,1.10,+16,9,6,60.0
0708,MIN,12,Foye-McCants-Brewer-Gomes-Jefferson,54,1.07,1.12,-1,5,10,33.3
0708,MIN,13,Jaric-McCants-Brewer-Smith-Richard,52,0.98,1.23,-27,4,10,28.5
0708,MIN,14,Telfair-McCants-Gomes-Smith-Jefferson,51,1.17,1.49,-30,4,11,26.6
0708,MIN,15,Jaric-McCants-Gomes-Madsen-Jefferson,50,0.98,1.00,-4,1,4,20.0
0708,MIN,16,Telfair-Foye-Snyder-Gomes-Jefferson,44,1.03,1.26,-25,1,3,25.0
0708,MIN,17,Foye-McCants-Brewer-Smith-Richard,43,1.12,1.07,+8,6,5,54.5
0708,MIN,18,Jaric-McCants-Snyder-Gomes-Jefferson,42,1.19,1.19,+3,5,4,55.5
0708,MIN,19,Telfair-Brewer-Gomes-Richard-Jefferson,38,0.84,1.30,-31,0,4,0.0
0708,MIN,20,Jaric-McCants-Brewer-Walker-Jefferson,37,1.05,1.36,-20,1,4,20.0
