Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1617,POR,1,Lillard-McCollum-Harkless-Aminu-Plumlee,254.3,1.16,1.06,+44,14,7,66.6
1617,POR,2,Lillard-McCollum-Harkless-Vonleh-Nurkic,229.2,1.13,1.08,+24,9,9,50.0
1617,POR,3,Lillard-McCollum-Harkless-Davis-Plumlee,164.7,1.25,1.27,-10,6,7,46.1
1617,POR,4,Lillard-McCollum-Turner-Vonleh-Plumlee,117.5,1.03,1.01,+4,7,4,63.6
1617,POR,5,Lillard-McCollum-Crabbe-Harkless-Plumlee,107.0,1.28,1.16,+29,9,7,56.2
1617,POR,6,McCollum-Crabbe-Harkless-Aminu-Plumlee,87.3,1.09,1.07,+3,3,3,50.0
1617,POR,7,Lillard-McCollum-Turner-Aminu-Plumlee,81.7,1.16,0.98,+28,7,8,46.6
1617,POR,8,Napier-McCollum-Crabbe-Aminu-Leonard,81.1,1.18,1.12,+8,7,3,70.0
1617,POR,9,Lillard-Turner-Crabbe-Harkless-Plumlee,77.3,1.17,1.12,-3,11,14,44.0
1617,POR,10,McCollum-Turner-Crabbe-Aminu-Leonard,76.4,0.90,1.03,-22,7,9,43.7
1617,POR,11,Lillard-McCollum-Harkless-Aminu-Nurkic,72.8,1.17,1.15,-2,5,8,38.4
1617,POR,12,Lillard-McCollum-Crabbe-Aminu-Plumlee,70.5,1.11,1.23,-12,5,6,45.4
1617,POR,13,Napier-Connaughton-Layman-Vonleh-Leonard,69.9,1.10,0.99,+23,9,6,60.0
1617,POR,14,McCollum-Turner-Crabbe-Harkless-Davis,63.5,1.10,0.95,+17,9,4,69.2
1617,POR,15,Lillard-McCollum-Harkless-Vonleh-Plumlee,63.1,1.02,1.32,-33,3,4,42.8
1617,POR,16,Lillard-Turner-Crabbe-Aminu-Leonard,60.5,1.17,0.98,+26,11,6,64.7
1617,POR,17,Lillard-Crabbe-Harkless-Aminu-Nurkic,59.4,1.15,1.25,-18,7,8,46.6
1617,POR,18,McCollum-Turner-Crabbe-Vonleh-Leonard,57.6,1.04,1.14,-11,7,6,53.8
1617,POR,19,Lillard-McCollum-Harkless-Leonard-Plumlee,56.2,1.13,1.04,+8,5,3,62.5
1617,POR,20,Lillard-McCollum-Turner-Harkless-Plumlee,53.8,1.27,1.41,-10,5,7,41.6
