Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0910,NYK,1,Duhon-Chandler-Gallinari-Jeffries-Lee,447.3,1.07,1.06,+8,15,16,48.3
0910,NYK,2,Duhon-Hughes-Chandler-Gallinari-Lee,199.8,1.01,1.11,-49,6,14,30.0
0910,NYK,3,Duhon-Chandler-Harrington-Jeffries-Lee,155.7,1.09,1.13,-14,10,13,43.4
0910,NYK,4,Duhon-Chandler-Gallinari-Harrington-Lee,132.1,1.05,1.10,-8,11,13,45.8
0910,NYK,5,Duhon-Gallinari-Harrington-Jeffries-Lee,91.0,1.13,1.11,-1,7,9,43.7
0910,NYK,6,Duhon-Hughes-Chandler-Harrington-Lee,87.3,1.06,1.24,-45,5,11,31.2
0910,NYK,7,Douglas-Walker-McGrady-Gallinari-Lee,73.7,1.05,1.17,-15,4,5,44.4
0910,NYK,8,Rodriguez-McGrady-Chandler-Gallinari-Lee,73.1,0.99,1.31,-43,0,6,0.0
0910,NYK,9,Douglas-McGrady-Gallinari-Harrington-Lee,71.5,1.02,1.20,-27,3,5,37.5
0910,NYK,10,Duhon-Hughes-Gallinari-Harrington-Lee,58.0,1.23,1.12,+18,7,7,50.0
0910,NYK,11,Robinson-Chandler-Gallinari-Jeffries-Lee,47.8,0.97,1.09,-16,1,4,20.0
0910,NYK,12,Robinson-Duhon-Chandler-Harrington-Lee,45.1,1.09,1.01,+11,4,2,66.6
0910,NYK,13,Robinson-Chandler-Gallinari-Harrington-Lee,43.7,1.18,0.97,+23,5,1,83.3
0910,NYK,14,Robinson-Chandler-Harrington-Jeffries-Lee,42.4,1.04,1.13,-4,3,6,33.3
0910,NYK,15,Duhon-McGrady-Gallinari-Lee-Barron,38.4,1.13,1.39,-21,1,2,33.3
0910,NYK,16,Duhon-Walker-Gallinari-Lee-Barron,37.4,1.32,1.20,+10,2,1,66.6
0910,NYK,17,Duhon-Douglas-Walker-Gallinari-Lee,36.8,1.14,1.28,-10,2,3,40.0
0910,NYK,18,Douglas-Chandler-Gallinari-Harrington-Lee,34.4,1.16,1.22,-5,1,4,20.0
0910,NYK,19,Duhon-Hughes-Harrington-Jeffries-Lee,33.8,1.30,0.86,+29,3,3,50.0
0910,NYK,20,Rodriguez-Douglas-Walker-Gallinari-Barron,31.5,1.29,0.92,+20,3,1,75.0
