Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1516,GSW,1,Curry-K.Thompson-Barnes-Green-Bogut,551.2,1.11,0.98,+156,34,13,72.3
1516,GSW,2,Curry-K.Thompson-Rush-Green-Bogut,253.4,1.14,0.99,+81,19,8,70.3
1516,GSW,3,Curry-K.Thompson-Iguodala-Barnes-Green,172.7,1.43,0.98,+163,28,6,82.3
1516,GSW,4,Curry-K.Thompson-Iguodala-Green-Bogut,156.3,1.26,0.95,+98,24,18,57.1
1516,GSW,5,Curry-K.Thompson-Barnes-Green-Ezeli,141.2,1.16,1.10,+22,8,5,61.5
1516,GSW,6,Curry-K.Thompson-Iguodala-Green-Ezeli,126.2,1.25,0.95,+77,18,12,60.0
1516,GSW,7,Livingston-Barbosa-Iguodala-Barnes-Speights,87.2,1.02,1.10,-12,7,14,33.3
1516,GSW,8,Curry-Livingston-K.Thompson-Barnes-Green,86.9,1.30,1.10,+40,19,8,70.3
1516,GSW,9,Curry-Livingston-Iguodala-Green-Ezeli,75.9,1.33,0.88,+67,16,3,84.2
1516,GSW,10,Curry-K.Thompson-Rush-Barnes-Green,61.2,1.20,1.00,+32,10,4,71.4
1516,GSW,11,Curry-Livingston-K.Thompson-Green-Bogut,55.6,1.39,1.01,+45,10,6,62.5
1516,GSW,12,Livingston-Barbosa-Iguodala-Barnes-Ezeli,52.9,0.96,1.04,-7,6,5,54.5
1516,GSW,13,Livingston-Barbosa-Rush-Barnes-Speights,45.7,1.12,1.08,+4,7,6,53.8
1516,GSW,14,Curry-Livingston-K.Thompson-Iguodala-Green,43.7,1.26,1.17,+3,4,7,36.3
1516,GSW,15,Livingston-Barbosa-Iguodala-Speights-Ezeli,42.1,1.22,1.08,+9,4,6,40.0
1516,GSW,16,Livingston-K.Thompson-Iguodala-Barnes-Speights,38.9,1.22,1.00,+19,9,5,64.2
1516,GSW,17,Curry-K.Thompson-Barnes-McAdoo-Green,38.8,1.16,1.23,-3,4,3,57.1
1516,GSW,18,Curry-Barbosa-Iguodala-Green-Ezeli,33.8,0.94,0.84,+9,7,3,70.0
1516,GSW,19,Curry-K.Thompson-Rush-Green-Ezeli,33.4,1.35,0.91,+30,4,0,100
1516,GSW,20,Curry-Barbosa-Iguodala-Green-Speights,33.1,1.45,1.03,+31,7,2,77.7
