Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1011,IND,1,Collison-Dunleavy-Granger-McRoberts-Hibbert,442.3,1.14,1.00,+121,21,12,63.6
1011,IND,2,Collison-George-Granger-Hansbrough-Hibbert,329.4,1.05,1.08,-19,15,17,46.8
1011,IND,3,Collison-Rush-Granger-McRoberts-Hibbert,245.1,1.01,1.16,-66,12,15,44.4
1011,IND,4,Collison-Dunleavy-Granger-Hansbrough-Hibbert,152.2,1.01,0.98,+11,14,10,58.3
1011,IND,5,Collison-Rush-Granger-Hansbrough-Hibbert,133.3,1.00,1.13,-26,11,17,39.2
1011,IND,6,Price-D.Jones-George-Hansbrough-Foster,100.4,1.16,1.03,+24,8,5,61.5
1011,IND,7,Ford-Rush-Dunleavy-Posey-S.Jones,83.8,1.00,0.97,+8,8,11,42.1
1011,IND,8,Collison-Dunleavy-Posey-Granger-Hibbert,65.0,1.17,1.11,+12,8,7,53.3
1011,IND,9,Price-Rush-Granger-McRoberts-Foster,56.9,1.26,1.00,+26,10,5,66.6
1011,IND,10,Collison-George-Granger-McRoberts-Hibbert,55.0,1.13,1.13,+2,10,8,55.5
1011,IND,11,Ford-Rush-Posey-Granger-Hibbert,50.1,0.94,0.96,-4,6,7,46.1
1011,IND,12,Collison-Rush-Dunleavy-Granger-Foster,49.7,1.26,1.07,+19,5,3,62.5
1011,IND,13,Ford-Rush-Posey-Granger-S.Jones,46.8,0.93,1.07,-10,6,7,46.1
1011,IND,14,Collison-George-Granger-Hansbrough-Foster,46.7,0.94,1.05,-6,7,5,58.3
1011,IND,15,Price-Rush-D.Jones-McRoberts-Foster,45.6,1.03,1.15,-12,2,7,22.2
1011,IND,16,Collison-D.Jones-George-Hansbrough-Hibbert,43.6,1.28,0.95,+25,8,2,80.0
1011,IND,17,Ford-Dunleavy-Granger-McRoberts-Hibbert,38.1,1.03,1.00,-2,4,4,50.0
1011,IND,18,Ford-Dunleavy-Posey-Granger-S.Jones,37.4,0.91,0.73,+10,6,1,85.7
1011,IND,19,Ford-Rush-Granger-McRoberts-Hibbert,32.8,1.25,1.19,+6,4,2,66.6
1011,IND,20,Ford-Dunleavy-Posey-Granger-Hibbert,30.2,1.02,1.10,-1,3,4,42.8
