Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1011,LAL,1,Fisher-Bryant-Artest-Odom-Gasol,953.4,1.17,1.02,+256,46,25,64.7
1011,LAL,2,Fisher-Bryant-Artest-Gasol-Bynum,761.4,1.12,1.02,+149,27,17,61.3
1011,LAL,3,Blake-Brown-Barnes-Odom-Gasol,208.7,1.09,0.97,+55,24,12,66.6
1011,LAL,4,Blake-Brown-Barnes-Odom-Bynum,150.5,0.98,1.00,-14,8,16,33.3
1011,LAL,5,Fisher-Bryant-Artest-Odom-Bynum,147.3,1.15,0.94,+65,23,12,65.7
1011,LAL,6,Blake-Brown-Walton-Odom-Gasol,126.8,1.05,0.97,+18,11,10,52.3
1011,LAL,7,Blake-Brown-Bryant-Odom-Gasol,110.4,1.21,1.04,+44,19,6,76.0
1011,LAL,8,Blake-Brown-Walton-Odom-Bynum,94.7,1.07,0.95,+24,9,8,52.9
1011,LAL,9,Fisher-Bryant-Barnes-Odom-Gasol,90.1,1.06,1.31,-34,9,15,37.5
1011,LAL,10,Blake-Bryant-Barnes-Odom-Gasol,87.6,1.21,1.10,+12,17,13,56.6
1011,LAL,11,Blake-Bryant-Artest-Odom-Gasol,67.8,1.24,1.28,-9,10,11,47.6
1011,LAL,12,Blake-Brown-Barnes-Artest-Gasol,63.1,0.88,1.06,-14,5,9,35.7
1011,LAL,13,Blake-Brown-Bryant-Odom-Bynum,62.8,1.01,1.11,-13,6,10,37.5
1011,LAL,14,Blake-Brown-Artest-Odom-Gasol,61.2,1.11,1.03,+6,11,14,44.0
1011,LAL,15,Blake-Brown-Artest-Odom-Bynum,41.1,0.93,0.98,-3,7,7,50.0
1011,LAL,16,Blake-Brown-Barnes-Odom-Caracter,40.8,1.16,1.06,+2,6,5,54.5
1011,LAL,17,Fisher-Brown-Bryant-Odom-Gasol,37.0,1.16,1.18,+5,10,6,62.5
1011,LAL,18,Blake-Brown-Barnes-Walton-Gasol,32.4,1.28,0.91,+24,7,1,87.5
1011,LAL,19,Blake-Brown-Barnes-Walton-Bynum,30.8,1.17,0.89,+15,4,1,80.0
1011,LAL,20,Blake-Brown-Bryant-Barnes-Gasol,25.2,1.26,0.79,+18,6,1,85.7
