Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1112,HOU,1,Lowry-Martin-Parsons-Scola-Dalembert,455.4,1.02,1.00,+24,16,14,53.3
1112,HOU,2,Dragic-Lee-Parsons-Scola-Camby,228.8,1.06,1.04,+10,9,8,52.9
1112,HOU,3,Dragic-Lee-Parsons-Scola-Dalembert,179.1,1.17,1.00,+55,14,6,70.0
1112,HOU,4,Dragic-Lee-Budinger-Patterson-Hill,86.7,1.10,0.90,+35,8,5,61.5
1112,HOU,5,Lowry-Martin-Budinger-Scola-Hill,80.2,1.16,1.06,+17,4,2,66.6
1112,HOU,6,Dragic-Lee-Budinger-Patterson-Scola,75.5,1.00,0.99,+7,9,6,60.0
1112,HOU,7,Lowry-Martin-Budinger-Scola-Dalembert,71.5,1.11,1.02,+18,4,4,50.0
1112,HOU,8,Dragic-Lee-Budinger-Patterson-Dalembert,60.9,1.22,1.00,+22,10,6,62.5
1112,HOU,9,Dragic-Martin-Parsons-Scola-Dalembert,59.6,1.07,0.99,+6,2,3,40.0
1112,HOU,10,Dragic-Lee-Budinger-Scola-Dalembert,56.3,1.02,1.12,-6,5,5,50.0
1112,HOU,11,Lowry-Lee-Martin-Scola-Dalembert,54.0,1.12,0.93,+17,5,6,45.4
1112,HOU,12,Dragic-Lee-Parsons-Patterson-Scola,50.8,1.24,1.03,+24,6,5,54.5
1112,HOU,13,Lowry-Martin-Parsons-Patterson-Scola,44.0,1.19,1.22,-7,4,8,33.3
1112,HOU,14,Dragic-Lee-Budinger-Parsons-Patterson,40.2,1.13,1.12,-2,6,6,50.0
1112,HOU,15,Lowry-Lee-Parsons-Scola-Dalembert,37.7,0.96,0.93,+1,5,5,50.0
1112,HOU,16,Lowry-Dragic-Lee-Parsons-Patterson,36.9,1.07,0.90,+12,4,3,57.1
1112,HOU,17,Lowry-Lee-Budinger-Patterson-Scola,36.1,0.91,1.08,-11,3,7,30.0
1112,HOU,18,Lowry-Lee-Budinger-Patterson-Dalembert,34.6,1.09,0.82,+18,8,1,88.8
1112,HOU,19,Dragic-Lee-Budinger-Patterson-Camby,32.1,1.18,1.19,+1,4,5,44.4
1112,HOU,20,Dragic-Martin-Budinger-Patterson-Hill,31.0,0.88,1.29,-28,1,5,16.6
