Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1415,MIN,1,LaVine-Wiggins-Muhammad-Young-Dieng,151.3,1.04,1.22,-53,2,10,16.6
1415,MIN,2,LaVine-Wiggins-Brewer-Young-Dieng,144.7,0.94,1.06,-32,4,6,40.0
1415,MIN,3,Rubio-Martin-Wiggins-Young-Pekovic,125.4,1.10,1.00,+31,4,4,50.0
1415,MIN,4,Williams-Wiggins-Hummel-Young-Dieng,103.9,1.12,1.13,+2,5,3,62.5
1415,MIN,5,Williams-Wiggins-Muhammad-Young-Dieng,80.3,1.20,1.06,+22,6,3,66.6
1415,MIN,6,Williams-Wiggins-Budinger-Young-Dieng,71.1,0.98,1.06,-11,3,6,33.3
1415,MIN,7,LaVine-Martin-Wiggins-Payne-Hamilton,58.6,0.95,1.28,-40,2,6,25.0
1415,MIN,8,Williams-Martin-Wiggins-Young-Pekovic,56.8,1.11,1.11,+2,2,5,28.5
1415,MIN,9,Williams-Wiggins-Brewer-Young-Dieng,56.7,1.09,1.13,-7,1,4,20.0
1415,MIN,10,Rubio-Martin-Wiggins-Payne-Dieng,54.5,1.00,1.16,-17,3,5,37.5
1415,MIN,11,Brown-LaVine-Wiggins-Payne-Dieng,51.3,0.99,1.22,-18,0,4,0.0
1415,MIN,12,Rubio-Neal-Wiggins-Payne-Dieng,51.1,0.97,1.11,-15,2,6,25.0
1415,MIN,13,LaVine-Martin-Wiggins-Payne-Dieng,50.8,0.99,1.33,-30,0,6,0.0
1415,MIN,14,Rubio-Martin-Wiggins-Garnett-Pekovic,49.9,0.97,0.86,+14,3,1,75.0
1415,MIN,15,Brown-LaVine-Wiggins-Budinger-Dieng,49.3,1.04,1.02,-4,3,2,60.0
1415,MIN,16,LaVine-Martin-Wiggins-Young-Pekovic,49.0,1.08,1.24,-15,2,4,33.3
1415,MIN,17,Rubio-Martin-Wiggins-Dieng-Pekovic,45.9,1.20,1.25,-1,3,2,60.0
1415,MIN,18,Rubio-Martin-Wiggins-Payne-Pekovic,42.9,0.99,1.11,-9,1,3,25.0
1415,MIN,19,Williams-Wiggins-Brewer-Bennett-Dieng,39.6,1.01,1.23,-18,0,3,0.0
1415,MIN,20,LaVine-Martin-Wiggins-Budinger-Hamilton,35.7,1.07,0.99,+8,3,2,60.0
