Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1718,CLE,1,Calderon-Smith-Crowder-James-Love,345.4,1.17,1.09,+54,13,7,65.0
1718,CLE,2,Hill-Smith-Osman-James-Thompson,102.3,1.14,1.19,-13,2,5,28.5
1718,CLE,3,Thomas-Smith-Crowder-James-Love,98.7,0.99,1.20,-40,3,6,33.3
1718,CLE,4,Thomas-Smith-Crowder-James-Thompson,93.1,1.12,1.39,-56,1,6,14.2
1718,CLE,5,Wade-Korver-James-Green-Frye,85.9,1.14,0.91,+42,13,4,76.4
1718,CLE,6,Shumpert-Smith-Crowder-James-Love,78.8,1.04,1.17,-19,1,4,20.0
1718,CLE,7,Rose-Smith-Crowder-James-Love,65.7,1.14,1.32,-28,3,3,50.0
1718,CLE,8,Wade-Korver-Osman-Green-Frye,57.9,1.25,1.09,+11,6,5,54.5
1718,CLE,9,Hill-Smith-Hood-James-NanceJr.,55.2,1.14,1.13,+0,4,3,57.1
1718,CLE,10,Wade-Smith-Crowder-James-Love,53.5,1.15,1.32,-9,8,7,53.3
1718,CLE,11,Thomas-Smith-James-Love-Thompson,52.6,1.12,1.09,+1,1,2,33.3
1718,CLE,12,Clarkson-Korver-Hood-Green-NanceJr.,48.7,1.07,1.00,+8,3,2,60.0
1718,CLE,13,Wade-Korver-James-Green-Love,45.1,1.15,1.20,-3,6,9,40.0
1718,CLE,14,Wade-Smith-Korver-James-Love,44.1,1.27,0.91,+46,12,3,80.0
1718,CLE,15,Wade-Korver-James-Green-Thompson,42.7,1.11,1.04,+7,6,5,54.5
1718,CLE,16,Wade-Smith-Korver-Green-Frye,42.5,1.05,0.98,+3,4,5,44.4
1718,CLE,17,Wade-Korver-Osman-Green-Thompson,42.5,1.01,1.16,-11,3,6,33.3
1718,CLE,18,Smith-Korver-Crowder-James-Love,40.5,1.01,1.07,-5,8,10,44.4
1718,CLE,19,Smith-Korver-James-Green-Love,39.6,1.28,1.10,+15,11,6,64.7
1718,CLE,20,Thomas-Wade-Korver-Green-Thompson,39.1,1.21,1.11,+8,3,2,60.0
