Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1718,MEM,1,Harrison-Evans-Brooks-Green-Gasol,192.1,1.14,1.01,+45,13,7,65.0
1718,MEM,2,Conley-Harrison-EnnisIII-Martin-Gasol,90.8,1.02,1.15,-23,3,5,37.5
1718,MEM,3,Evans-McLemore-Brooks-Green-Gasol,79.7,1.09,1.19,-9,6,6,50.0
1718,MEM,4,Harrison-Brooks-Green-Martin-Gasol,74.6,1.03,1.10,-14,2,4,33.3
1718,MEM,5,Chalmers-Evans-Brooks-Parsons-Wright,69.2,1.11,1.00,+21,6,3,66.6
1718,MEM,6,Chalmers-Brooks-Parsons-Green-Gasol,68.5,1.01,1.04,-4,4,2,66.6
1718,MEM,7,Conley-Brooks-EnnisIII-Martin-Gasol,63.6,1.09,1.04,+5,7,4,63.6
1718,MEM,8,Chalmers-Evans-Brooks-Green-Gasol,62.9,1.06,1.36,-35,8,11,42.1
1718,MEM,9,Harrison-Evans-Brooks-Martin-Gasol,37.9,1.10,1.10,-2,3,6,33.3
1718,MEM,10,Harrison-Selden-Brooks-Martin-Gasol,37.4,0.88,1.20,-23,1,4,20.0
1718,MEM,11,Simmons-Brooks-Green-Martin-Gasol,34.3,1.13,1.31,-16,0,3,0.0
1718,MEM,12,Evans-Brooks-Green-Martin-Gasol,30.5,1.35,1.02,+17,3,2,60.0
1718,MEM,13,Simmons-McLemore-Brooks-Rabb-Davis,29.4,0.92,1.19,-15,0,4,0.0
1718,MEM,14,Chalmers-Brooks-Green-Martin-Gasol,28.2,1.02,0.84,+15,4,4,50.0
1718,MEM,15,Chalmers-Harrison-EnnisIII-Martin-Gasol,27.7,0.85,1.09,-13,3,5,37.5
1718,MEM,16,Chalmers-Evans-Brooks-Parsons-Gasol,25.9,1.15,0.84,+15,7,4,63.6
1718,MEM,17,Simmons-McLemore-Brooks-Green-Gasol,23.6,0.94,1.15,-11,1,3,25.0
1718,MEM,18,Harrison-Selden-Brooks-Green-Gasol,23.4,1.08,0.93,+9,2,2,50.0
1718,MEM,19,Chalmers-Brooks-EnnisIII-Green-Gasol,21.4,1.00,1.27,-7,1,3,25.0
1718,MEM,20,Chalmers-Evans-Brooks-EnnisIII-Gasol,21.2,0.98,1.07,-4,2,3,40.0
