Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1920,DAL,1,Doncic-HardawayJr.-Finney-Smith-Powell-Porzingis,203.3,1.23,1.11,+52,9,8,52.9
1920,DAL,2,Doncic-Curry-HardawayJr.-Finney-Smith-Porzingis,158.2,1.23,1.16,+27,8,5,61.5
1920,DAL,3,Doncic-HardawayJr.-Finney-Smith-Kleber-Powell,95.7,1.32,0.98,+68,9,2,81.8
1920,DAL,4,Doncic-HardawayJr.-Finney-Smith-Kleber-Porzingis,85.0,1.14,1.27,-31,4,14,22.2
1920,DAL,5,Brunson-HardawayJr.-Finney-Smith-Kleber-Porzingis,80.2,1.21,0.98,+45,5,3,62.5
1920,DAL,6,Brunson-HardawayJr.-Finney-Smith-Powell-Porzingis,69.0,1.12,0.92,+29,3,2,60.0
1920,DAL,7,Doncic-Curry-Finney-Smith-Kleber-Porzingis,67.7,1.08,1.17,-8,6,4,60.0
1920,DAL,8,Doncic-Curry-Finney-Smith-Powell-Porzingis,65.1,1.17,1.11,+13,5,3,62.5
1920,DAL,9,Doncic-Curry-HardawayJr.-Kleber-Porzingis,56.4,1.18,1.07,+21,10,5,66.6
1920,DAL,10,Wright-Doncic-Curry-Finney-Smith-Kleber,53.5,1.01,1.13,-13,7,9,43.7
1920,DAL,11,Brunson-Wright-Curry-Jackson-Kleber,47.2,1.29,1.08,+18,5,5,50.0
1920,DAL,12,Wright-Doncic-HardawayJr.-Finney-Smith-Kleber,35.3,1.07,0.99,+6,8,8,50.0
1920,DAL,13,Brunson-Wright-HardawayJr.-Jackson-Powell,33.7,1.29,1.13,+10,4,2,66.6
1920,DAL,14,Barea-Doncic-HardawayJr.-Finney-Smith-Porzingis,32.1,1.03,0.94,+7,3,2,60.0
1920,DAL,15,Wright-Curry-HardawayJr.-Finney-Smith-Porzingis,31.5,1.15,1.00,+9,5,5,50.0
1920,DAL,16,Doncic-Curry-HardawayJr.-Finney-Smith-Kleber,30.7,1.40,1.12,+16,7,4,63.6
1920,DAL,17,Burke-Doncic-HardawayJr.-Finney-Smith-Porzingis,30.5,1.34,1.35,+2,2,1,66.6
1920,DAL,18,Brunson-Wright-HardawayJr.-Jackson-Porzingis,29.1,1.18,1.00,+12,4,0,100
1920,DAL,19,Wright-Doncic-HardawayJr.-Finney-Smith-Porzingis,27.5,1.24,1.10,+11,7,4,63.6
1920,DAL,20,Wright-Doncic-HardawayJr.-Finney-Smith-Powell,26.4,1.04,1.25,-11,3,3,50.0
