Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1920,POR,1,Lillard-McCollum-Bazemore-Anthony-Whiteside,310.4,1.12,1.08,+24,12,7,63.1
1920,POR,2,Lillard-McCollum-Ariza-Anthony-Whiteside,225.9,1.25,1.19,+33,6,6,50.0
1920,POR,3,McCollum-TrentJr.-Ariza-Anthony-Whiteside,135.8,1.13,1.16,-9,3,5,37.5
1920,POR,4,Lillard-McCollum-Hood-Anthony-Whiteside,92.7,1.29,1.21,+14,3,3,50.0
1920,POR,5,Lillard-McCollum-Anthony-Collins-Nurkic,81.8,1.23,1.32,-16,4,4,50.0
1920,POR,6,Lillard-McCollum-TrentJr.-Anthony-Nurkic,72.4,1.35,1.23,+24,6,1,85.7
1920,POR,7,Lillard-McCollum-Hood-Tolliver-Whiteside,65.8,1.07,1.13,-11,2,4,33.3
1920,POR,8,Lillard-McCollum-Hood-Little-Whiteside,62.9,1.25,1.13,+16,3,1,75.0
1920,POR,9,Lillard-McCollum-Bazemore-Tolliver-Whiteside,49.4,1.06,0.99,+12,6,5,54.5
1920,POR,10,McCollum-Simons-TrentJr.-Anthony-Tolliver,49.0,1.14,1.15,-3,4,5,44.4
1920,POR,11,Lillard-McCollum-Hood-Collins-Whiteside,45.1,1.24,1.03,+23,2,1,66.6
1920,POR,12,Lillard-McCollum-Bazemore-Hezonja-Whiteside,43.3,1.28,0.96,+26,4,0,100
1920,POR,13,Lillard-McCollum-TrentJr.-Collins-Nurkic,39.6,1.27,1.12,+9,2,3,40.0
1920,POR,14,Lillard-McCollum-Simons-Anthony-Whiteside,36.9,1.05,1.19,-9,3,5,37.5
1920,POR,15,Lillard-Simons-TrentJr.-Anthony-Whiteside,36.1,1.04,1.17,-13,2,5,28.5
1920,POR,16,McCollum-Simons-Bazemore-Anthony-Labissiere,35.5,1.03,0.88,+8,4,2,66.6
1920,POR,17,Lillard-TrentJr.-Ariza-Anthony-Whiteside,35.3,1.32,0.94,+29,4,2,66.6
1920,POR,18,Lillard-Simons-Bazemore-Anthony-Whiteside,34.5,1.24,1.10,+10,4,4,50.0
1920,POR,19,Lillard-Simons-Bazemore-Hezonja-Labissiere,29.7,1.14,0.87,+19,7,4,63.6
1920,POR,20,McCollum-Simons-TrentJr.-Anthony-Labissiere,28.5,1.19,0.84,+23,4,3,57.1
