Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1718,DEN,1,Murray-Harris-Chandler-Millsap-Jokic,344.9,1.18,1.08,+71,13,10,56.5
1718,DEN,2,Murray-Barton-Chandler-Millsap-Jokic,312.7,1.21,1.13,+75,12,5,70.5
1718,DEN,3,Murray-Harris-Barton-Chandler-Jokic,291.7,1.22,1.19,+41,18,12,60.0
1718,DEN,4,Murray-Harris-Chandler-Jokic-Plumlee,179.0,1.14,1.08,+20,10,6,62.5
1718,DEN,5,Murray-Harris-Barton-Jokic-Plumlee,83.9,1.24,1.08,+27,8,7,53.3
1718,DEN,6,Murray-Harris-Barton-Lyles-Jokic,80.9,1.09,1.10,+19,14,6,70.0
1718,DEN,7,Murray-Harris-Barton-Chandler-Plumlee,76.4,1.18,1.07,+12,8,7,53.3
1718,DEN,8,Murray-Harris-Chandler-Lyles-Jokic,67.3,1.14,1.05,+14,8,7,53.3
1718,DEN,9,Murray-Harris-Barton-Millsap-Jokic,63.9,1.29,0.95,+53,8,2,80.0
1718,DEN,10,Murray-Harris-Barton-Lyles-Plumlee,54.9,1.08,0.97,+11,8,9,47.0
1718,DEN,11,D.Harris-Barton-Chandler-Lyles-Plumlee,42.8,1.01,1.26,-22,2,6,25.0
1718,DEN,12,Mudiay-Harris-Barton-Millsap-Plumlee,39.3,1.12,1.07,+5,6,5,54.5
1718,DEN,13,Mudiay-Beasley-Barton-Faried-Jokic,38.7,1.09,0.94,+16,5,2,71.4
1718,DEN,14,Mudiay-Barton-Chandler-Jokic-Plumlee,38.1,0.99,1.11,-9,6,4,60.0
1718,DEN,15,Harris-Barton-Chandler-Lyles-Jokic,37.3,1.03,0.89,+12,7,5,58.3
1718,DEN,16,Murray-Barton-Chandler-Lyles-Jokic,36.3,0.96,0.95,+1,4,6,40.0
1718,DEN,17,Murray-Harris-Chandler-Lyles-Plumlee,35.3,1.25,1.08,+6,3,3,50.0
1718,DEN,18,Mudiay-Beasley-Barton-Lyles-Faried,31.6,1.17,1.00,+11,2,2,50.0
1718,DEN,19,Murray-Harris-Craig-Chandler-Plumlee,31.6,1.07,1.19,-10,0,3,0.0
1718,DEN,20,Murray-D.Harris-Craig-Lyles-Jokic,29.7,0.98,1.29,-19,1,3,25.0
