Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1516,WAS,1,Wall-Temple-Dudley-Porter-Gortat,311.4,1.06,1.08,-17,11,20,35.4
1516,WAS,2,Wall-Beal-Dudley-Porter-Gortat,229.5,1.12,1.03,+58,15,11,57.6
1516,WAS,3,Wall-Beal-Porter-Morris-Gortat,197.7,1.10,1.04,+31,9,8,52.9
1516,WAS,4,Wall-Beal-Porter-Humphries-Gortat,138.3,0.98,1.07,-27,4,6,40.0
1516,WAS,5,Wall-Temple-Porter-Morris-Gortat,121.9,0.98,0.97,-4,6,11,35.2
1516,WAS,6,Wall-Temple-Dudley-Oubre-Gortat,114.9,1.07,1.08,-5,8,6,57.1
1516,WAS,7,Wall-Temple-Beal-Dudley-Gortat,69.7,1.17,0.99,+25,8,8,50.0
1516,WAS,8,Sessions-Beal-Porter-Morris-Gortat,59.3,1.15,1.16,+1,4,2,66.6
1516,WAS,9,Sessions-Temple-Beal-Dudley-Nene,50.5,1.06,1.23,-15,5,8,38.4
1516,WAS,10,Wall-Temple-Porter-Nene-Gortat,47.1,0.96,1.02,-4,2,4,33.3
1516,WAS,11,Wall-Temple-Dudley-Porter-Nene,45.6,1.09,1.05,+0,7,8,46.6
1516,WAS,12,Wall-Sessions-Temple-Dudley-Gortat,45.5,1.14,0.81,+27,8,3,72.7
1516,WAS,13,Sessions-Neal-Temple-Dudley-Nene,45.1,0.96,0.86,+10,5,4,55.5
1516,WAS,14,Wall-Neal-Temple-Dudley-Gortat,42.5,1.14,1.11,+0,3,6,33.3
1516,WAS,15,Wall-Sessions-Dudley-Porter-Gortat,39.6,1.05,1.23,-10,4,7,36.3
1516,WAS,16,Wall-Temple-Porter-Humphries-Gortat,39.6,1.13,1.02,+6,1,0,100
1516,WAS,17,Wall-Sessions-Temple-Porter-Gortat,36.2,1.20,0.97,+23,7,1,87.5
1516,WAS,18,Wall-Beal-Porter-Nene-Gortat,34.9,1.16,1.11,+1,3,1,75.0
1516,WAS,19,Wall-Temple-Beal-Dudley-Nene,34.3,1.01,1.22,-14,4,9,30.7
1516,WAS,20,Wall-Temple-Porter-Morris-Nene,34.1,1.24,1.13,+9,5,4,55.5
