Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,LAC,1,Gilgeous-Alexander-Bradley-Harris-Gallinari-Gortat,341.6,1.11,1.17,-49,13,15,46.4
1819,LAC,2,Gilgeous-Alexander-Beverley-Shamet-Gallinari-Zubac,252.3,1.15,1.06,+53,9,8,52.9
1819,LAC,3,Beverley-Bradley-Harris-Gallinari-Gortat,118.5,1.02,1.09,-14,5,8,38.4
1819,LAC,4,L.Williams-Beverley-Wallace-Scott-Harrell,113.6,1.29,1.10,+48,8,7,53.3
1819,LAC,5,Gilgeous-Alexander-Beverley-Bradley-Harris-Gortat,106.9,0.98,1.12,-31,4,7,36.3
1819,LAC,6,Gilgeous-Alexander-Bradley-Harris-Gallinari-Harrell,93.2,0.97,1.09,-32,10,13,43.4
1819,LAC,7,Gilgeous-Alexander-Beverley-Bradley-Harris-Harrell,80.6,1.18,1.17,+7,4,4,50.0
1819,LAC,8,L.Williams-Beverley-Bradley-Harris-Harrell,78.7,1.24,1.01,+39,11,7,61.1
1819,LAC,9,L.Williams-Beverley-Harris-Gallinari-Harrell,78.3,1.33,1.10,+39,13,6,68.4
1819,LAC,10,Gilgeous-Alexander-Bradley-Harris-Gallinari-Marjanovic,78.2,1.09,1.01,+14,4,4,50.0
1819,LAC,11,L.Williams-Temple-Wallace-Green-Harrell,72.4,1.29,1.09,+37,7,3,70.0
1819,LAC,12,Gilgeous-Alexander-Beverley-Harris-Gallinari-Gortat,72.3,1.22,1.15,+10,6,5,54.5
1819,LAC,13,L.Williams-Temple-Chandler-Green-Harrell,68.6,1.06,1.01,+13,6,3,66.6
1819,LAC,14,L.Williams-Beverley-Shamet-Gallinari-Harrell,66.7,1.27,1.07,+30,10,7,58.8
1819,LAC,15,L.Williams-Bradley-Harris-Gallinari-Harrell,60.8,1.22,1.12,+23,10,9,52.6
1819,LAC,16,Beverley-Bradley-Harris-Gallinari-Harrell,54.4,1.32,1.12,+16,9,11,45.0
1819,LAC,17,Gilgeous-Alexander-L.Williams-Beverley-Gallinari-Harrell,53.8,1.16,1.09,+11,6,6,50.0
1819,LAC,18,Gilgeous-Alexander-L.Williams-Harris-Gallinari-Harrell,51.1,0.92,1.28,-30,5,9,35.7
1819,LAC,19,Gilgeous-Alexander-Shamet-Temple-Gallinari-Zubac,47.2,1.06,1.04,+3,2,1,66.6
1819,LAC,20,Beverley-Bradley-Harris-Gallinari-Marjanovic,45.9,1.15,1.07,+4,4,5,44.4
