Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1920,SAS,1,Murray-Forbes-DeRozan-Lyles-Aldridge,498.3,1.12,1.13,-5,18,21,46.1
1920,SAS,2,Mills-White-WalkerIV-Gay-Poeltl,127.4,1.16,1.03,+35,14,10,58.3
1920,SAS,3,Mills-White-Belinelli-Gay-Poeltl,105.7,1.10,1.07,+14,11,9,55.0
1920,SAS,4,White-Forbes-DeRozan-Lyles-Aldridge,104.4,1.19,1.15,+11,11,7,61.1
1920,SAS,5,Mills-White-DeRozan-Gay-Aldridge,97.2,1.18,1.19,+9,17,10,62.9
1920,SAS,6,White-Forbes-DeRozan-Gay-Aldridge,94.0,1.00,1.04,+0,9,8,52.9
1920,SAS,7,Murray-White-WalkerIV-DeRozan-Poeltl,73.1,1.19,1.19,+9,5,2,71.4
1920,SAS,8,Mills-White-DeRozan-Gay-Poeltl,69.2,1.12,1.09,+6,16,12,57.1
1920,SAS,9,Mills-White-WalkerIV-Gay-Aldridge,50.7,1.02,1.28,-22,7,8,46.6
1920,SAS,10,Mills-White-DeRozan-Lyles-Aldridge,47.0,1.20,1.43,-18,3,14,17.6
1920,SAS,11,Murray-Forbes-DeRozan-Lyles-Eubanks,43.8,1.16,1.16,+0,1,2,33.3
1920,SAS,12,Mills-Forbes-DeRozan-Gay-Aldridge,42.6,1.13,1.23,-7,3,8,27.2
1920,SAS,13,Murray-Forbes-DeRozan-Lyles-Poeltl,39.4,1.18,0.97,+20,9,6,60.0
1920,SAS,14,White-Forbes-DeRozan-Gay-Poeltl,39.0,1.03,1.30,-14,4,3,57.1
1920,SAS,15,Murray-Forbes-DeRozan-Gay-Aldridge,38.2,1.08,1.15,-10,4,11,26.6
1920,SAS,16,Mills-Murray-DeRozan-Gay-Aldridge,37.5,1.08,1.11,-5,4,10,28.5
1920,SAS,17,Murray-Forbes-DeRozan-Aldridge-Poeltl,36.8,1.16,1.11,+3,5,1,83.3
1920,SAS,18,Murray-Forbes-DeRozan-Gay-Lyles,36.8,1.08,1.44,-29,1,5,16.6
1920,SAS,19,Mills-White-Belinelli-DeRozan-Aldridge,36.0,1.18,1.03,+13,5,4,55.5
1920,SAS,20,White-Forbes-DeRozan-Aldridge-Poeltl,33.6,1.16,1.22,-4,3,3,50.0
