Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,MIN,1,Jones-Okogie-Wiggins-Saric-Towns,294.8,1.13,1.14,-4,13,8,61.9
1819,MIN,2,Teague-Wiggins-Covington-Gibson-Towns,226.4,1.09,1.05,+14,6,6,50.0
1819,MIN,3,Teague-Rose-Wiggins-Gibson-Towns,125.3,1.27,1.15,+31,11,8,57.8
1819,MIN,4,Teague-Okogie-Wiggins-Gibson-Towns,113.3,1.14,1.03,+32,6,4,60.0
1819,MIN,5,Jones-Rose-Covington-Saric-Dieng,95.4,1.12,1.02,+18,9,5,64.2
1819,MIN,6,Bayless-Okogie-Wiggins-Gibson-Towns,84.5,1.11,1.32,-33,2,5,28.5
1819,MIN,7,Teague-Rose-Wiggins-Saric-Towns,82.2,1.22,1.25,-4,9,10,47.3
1819,MIN,8,Rose-Wiggins-Covington-Gibson-Towns,79.0,1.09,1.25,-26,1,4,20.0
1819,MIN,9,Jones-Wiggins-Covington-Gibson-Towns,76.5,1.23,1.04,+25,5,0,100
1819,MIN,10,Teague-Okogie-Wiggins-Saric-Towns,72.5,1.28,1.27,-3,3,7,30.0
1819,MIN,11,Jones-Okogie-Wiggins-Gibson-Towns,65.5,1.04,1.23,-33,3,9,25.0
1819,MIN,12,Jones-Okogie-Wiggins-Saric-Dieng,64.4,1.13,0.99,+12,7,7,50.0
1819,MIN,13,Rose-Butler-Wiggins-Gibson-Towns,57.0,1.18,1.15,+1,1,1,50.0
1819,MIN,14,Rose-Okogie-Wiggins-Gibson-Towns,55.3,1.19,1.08,+13,6,4,60.0
1819,MIN,15,Teague-Okogie-Butler-Gibson-Towns,54.9,1.03,1.15,-19,1,3,25.0
1819,MIN,16,Bayless-Wiggins-Bates-Diop-Tolliver-Dieng,46.2,1.12,1.17,-10,3,6,33.3
1819,MIN,17,Jones-Rose-Butler-Tolliver-Dieng,41.2,1.10,1.01,+10,3,2,60.0
1819,MIN,18,Jones-Rose-Wiggins-Saric-Dieng,40.1,1.12,1.09,+2,8,5,61.5
1819,MIN,19,Teague-Okogie-Wiggins-Saric-Gibson,39.0,1.06,1.26,-18,1,5,16.6
1819,MIN,20,Jones-Rose-Covington-Saric-Towns,38.0,1.10,0.92,+13,5,5,50.0
