Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1415,NYK,1,Calderon-Galloway-Anthony-Amundson-Jason.Smith,158.6,1.12,1.05,+21,6,3,66.6
1415,NYK,2,Larkin-Galloway-Thomas-Bargnani-Amundson,118.7,0.88,1.11,-51,4,7,36.3
1415,NYK,3,Shved-Galloway-Thomas-Bargnani-Amundson,98.6,0.91,1.00,-21,3,5,37.5
1415,NYK,4,Calderon-Shumpert-Anthony-Acy-Stoudemire,57.5,1.03,1.05,-5,3,4,42.8
1415,NYK,5,Galloway-Hardaway-Early-Bargnani-Amundson,45.2,1.03,1.07,-2,3,2,60.0
1415,NYK,6,Galloway-Hardaway-Thomas-Jason.Smith-Aldrich,40.2,1.01,1.21,-12,3,5,37.5
1415,NYK,7,Calderon-Shumpert-Anthony-Acy-Dalembert,39.7,0.82,0.91,-9,2,4,33.3
1415,NYK,8,Prigioni-Hardaway-JR.Smith-Stoudemire-Jason.Smith,37.7,1.03,1.08,-6,2,3,40.0
1415,NYK,9,Galloway-Hardaway-Thomas-Amundson-Jason.Smith,37.7,1.30,0.97,+22,3,1,75.0
1415,NYK,10,Prigioni-JR.Smith-Anthony-Stoudemire-Jason.Smith,37.3,1.08,1.03,+3,4,4,50.0
1415,NYK,11,Larkin-Shumpert-Anthony-Acy-Dalembert,32.9,1.07,1.28,-14,1,6,14.2
1415,NYK,12,Calderon-Shumpert-Anthony-Stoudemire-Dalembert,32.3,0.88,1.17,-17,0,3,0.0
1415,NYK,13,Calderon-Hardaway-Anthony-Jason.Smith-Aldrich,30.8,0.77,1.36,-32,1,4,20.0
1415,NYK,14,Calderon-Galloway-Hardaway-Amundson-Jason.Smith,29.8,1.10,1.08,+0,1,1,50.0
1415,NYK,15,Larkin-Shved-Thomas-Jason.Smith-Aldrich,27.4,1.10,1.00,+3,3,3,50.0
1415,NYK,16,Larkin-Shumpert-Anthony-Stoudemire-Dalembert,27.1,0.83,0.98,-6,0,2,0.0
1415,NYK,17,Calderon-Galloway-Thomas-Amundson-Jason.Smith,27.0,0.73,1.20,-27,0,3,0.0
1415,NYK,18,Calderon-Hardaway-Anthony-Acy-Stoudemire,26.0,1.14,1.28,-7,3,1,75.0
1415,NYK,19,Shved-Galloway-Thomas-Bargnani-Jason.Smith,24.8,1.04,1.33,-11,1,4,20.0
1415,NYK,20,Shved-Galloway-Thomas-Bargnani-Aldrich,24.6,0.98,1.14,-4,3,2,60.0
