Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0910,ATL,1,Bibby-Johnson-Williams-Josh.Smith-Horford,%1170.6,1.09,1.03,+127,38,34,52.7
0910,ATL,2,Bibby-Crawford-Johnson-Josh.Smith-Horford,407.3,1.20,1.09,+134,36,22,62.0
0910,ATL,3,Crawford-Johnson-Williams-Josh.Smith-Horford,356.5,1.20,1.09,+63,34,30,53.1
0910,ATL,4,Teague-Crawford-Evans-Joe.Smith-Pachulia,148.5,1.09,1.12,-15,12,19,38.7
0910,ATL,5,Crawford-Johnson-Evans-Josh.Smith-Horford,115.5,1.16,1.15,+6,24,15,61.5
0910,ATL,6,Crawford-Johnson-Evans-Josh.Smith-Pachulia,89.3,1.09,1.15,-3,20,15,57.1
0910,ATL,7,Teague-Crawford-Evans-Josh.Smith-Pachulia,81.8,1.08,1.01,+4,15,14,51.7
0910,ATL,8,Bibby-Crawford-Johnson-Williams-Horford,75.6,1.15,1.24,-6,14,14,50.0
0910,ATL,9,Bibby-Crawford-Williams-Josh.Smith-Horford,68.1,1.01,0.98,+7,7,9,43.7
0910,ATL,10,Crawford-Johnson-Williams-Josh.Smith-Pachulia,63.2,1.00,1.10,-18,10,15,40.0
0910,ATL,11,Crawford-Evans-Williams-Josh.Smith-Pachulia,53.7,1.06,1.12,-2,12,11,52.1
0910,ATL,12,Teague-Crawford-Evans-Williams-Pachulia,49.6,0.94,1.07,-9,6,7,46.1
0910,ATL,13,Crawford-Evans-Williams-Josh.Smith-Horford,45.3,1.44,0.98,+40,12,6,66.6
0910,ATL,14,Crawford-Evans-Williams-Joe.Smith-Pachulia,41.1,0.98,1.02,-4,6,5,54.5
0910,ATL,15,Crawford-Johnson-Evans-Joe.Smith-Pachulia,40.2,1.19,1.48,-20,4,9,30.7
0910,ATL,16,Bibby-Evans-Williams-Josh.Smith-Horford,40.0,1.10,1.06,+4,3,1,75.0
0910,ATL,17,Bibby-Crawford-Johnson-Josh.Smith-Pachulia,38.8,1.07,1.06,+1,9,8,52.9
0910,ATL,18,Bibby-Johnson-Evans-Josh.Smith-Horford,36.9,1.29,1.29,+7,6,7,46.1
0910,ATL,19,Crawford-Johnson-Evans-Horford-Pachulia,35.3,1.11,0.71,+26,7,4,63.6
0910,ATL,20,Teague-Crawford-Evans-Morris-Collins,27.1,1.05,1.05,+3,3,3,50.0
