Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1920,LAC,1,Beverley-Leonard-Harkless-George-Zubac,210.5,1.18,1.08,+43,12,6,66.6
1920,LAC,2,Beverley-Leonard-George-MorrisSr.-Zubac,145.3,1.25,1.02,+72,8,3,72.7
1920,LAC,3,Beverley-Shamet-Leonard-Patterson-Zubac,98.1,1.08,0.99,+17,4,4,50.0
1920,LAC,4,L.Williams-McGruder-Robinson-Green-Harrell,91.5,1.14,1.01,+36,9,7,56.2
1920,LAC,5,L.Williams-Shamet-McGruder-Green-Harrell,65.7,1.00,1.16,-24,4,10,28.5
1920,LAC,6,L.Williams-Jackson-Shamet-Green-Harrell,59.5,1.33,0.95,+46,5,2,71.4
1920,LAC,7,Beverley-Shamet-Leonard-Harkless-Zubac,57.4,1.26,1.06,+23,4,4,50.0
1920,LAC,8,L.Williams-Beverley-Leonard-George-Harrell,55.3,1.03,0.90,+19,8,6,57.1
1920,LAC,9,L.Williams-Leonard-Harkless-Green-Harrell,47.9,0.97,1.00,-2,3,4,42.8
1920,LAC,10,L.Williams-Shamet-Leonard-Green-Harrell,47.5,1.25,1.10,+15,9,8,52.9
1920,LAC,11,L.Williams-Beverley-Leonard-Green-Harrell,43.1,1.38,0.93,+44,7,2,77.7
1920,LAC,12,Jackson-Leonard-George-MorrisSr.-Zubac,41.6,1.26,0.88,+32,4,2,66.6
1920,LAC,13,L.Williams-McGruder-Leonard-Green-Harrell,39.9,1.18,1.13,+2,7,5,58.3
1920,LAC,14,L.Williams-Shamet-George-Green-Harrell,35.5,1.15,1.00,+14,7,4,63.6
1920,LAC,15,L.Williams-Beverley-Shamet-Leonard-Harrell,35.0,1.26,0.85,+40,8,4,66.6
1920,LAC,16,L.Williams-Shamet-Leonard-MorrisSr.-Harrell,33.5,1.03,1.26,-14,1,4,20.0
1920,LAC,17,L.Williams-McGruder-Harkless-Green-Harrell,32.5,0.99,1.03,-2,3,6,33.3
1920,LAC,18,L.Williams-Beverley-Harkless-Green-Harrell,32.0,1.13,1.13,+4,4,3,57.1
1920,LAC,19,L.Williams-Beverley-Shamet-Green-Harrell,31.0,1.30,1.25,+7,5,4,55.5
1920,LAC,20,L.Williams-Shamet-McGruder-Patterson-Harrell,30.9,1.03,1.08,-1,2,2,50.0
