Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1314,BKN,1,Williams-Livingston-Johnson-Pierce-Plumlee,284.6,1.15,1.10,+18,12,13,48.0
1314,BKN,2,Williams-Livingston-Johnson-Pierce-Garnett,129.5,1.09,0.91,+44,8,5,61.5
1314,BKN,3,Livingston-Johnson-Anderson-Pierce-Garnett,121.1,1.00,0.94,+14,6,5,54.5
1314,BKN,4,Williams-Livingston-Johnson-Pierce-Blatche,109.8,1.14,1.04,+25,12,11,52.1
1314,BKN,5,Williams-Johnson-Pierce-Garnett-Lopez,89.6,0.99,1.05,-17,3,4,42.8
1314,BKN,6,Williams-Terry-Kirilenko-Teletovic-Blatche,55.1,1.40,1.12,+28,4,1,80.0
1314,BKN,7,Williams-Johnson-Pierce-Blatche-Lopez,53.9,1.11,0.91,+26,7,4,63.6
1314,BKN,8,Livingston-Thornton-Anderson-Teletovic-Blatche,51.8,1.32,0.95,+37,6,2,75.0
1314,BKN,9,Livingston-Johnson-Anderson-Pierce-Blatche,49.8,1.01,1.08,-2,6,8,42.8
1314,BKN,10,Williams-Johnson-Anderson-Teletovic-Garnett,44.9,1.34,0.92,+38,3,1,75.0
1314,BKN,11,Williams-Johnson-Anderson-Garnett-Lopez,41.4,1.19,1.26,-10,1,3,25.0
1314,BKN,12,Williams-Thornton-Johnson-Pierce-Blatche,40.7,1.03,0.84,+15,5,4,55.5
1314,BKN,13,Livingston-Johnson-Pierce-Garnett-Blatche,39.9,0.90,1.25,-25,0,4,0.0
1314,BKN,14,Williams-Johnson-Pierce-Kirilenko-Blatche,39.1,1.08,0.82,+23,7,2,77.7
1314,BKN,15,Williams-Johnson-Pierce-Kirilenko-Garnett,37.0,1.07,1.27,-15,2,4,33.3
1314,BKN,16,Williams-Thornton-Johnson-Pierce-Plumlee,34.2,1.11,1.00,+4,3,3,50.0
1314,BKN,17,Williams-Johnson-Pierce-Teletovic-Blatche,34.2,1.00,0.99,+0,2,2,50.0
1314,BKN,18,Livingston-Anderson-Pierce-Plumlee-Blatche,34.2,1.11,1.12,-5,2,3,40.0
1314,BKN,19,Williams-Thornton-Kirilenko-Teletovic-Blatche,32.1,0.97,1.03,-6,3,4,42.8
1314,BKN,20,Williams-Johnson-Anderson-Pierce-Plumlee,30.1,1.15,0.87,+16,6,2,75.0
