Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2122,NYK,1,Burks-Fournier-Barrett-Randle-Robinson,427.2,1.18,1.17,+6,14,15,48.2
2122,NYK,2,Walker-Fournier-Barrett-Randle-Robinson,419.3,1.05,1.19,-121,9,15,37.5
2122,NYK,3,Quickley-Rose-Burks-Toppin-Gibson,87.2,1.18,0.90,+50,8,2,80.0
2122,NYK,4,Walker-Fournier-Barrett-Randle-Noel,87.1,1.08,1.10,+0,4,5,44.4
2122,NYK,5,Walker-Grimes-Fournier-Randle-Robinson,78.3,1.28,1.08,+30,5,2,71.4
2122,NYK,6,Walker-Fournier-Barrett-Randle-Gibson,77.5,1.20,1.28,-13,5,9,35.7
2122,NYK,7,Burks-Fournier-Barrett-Toppin-Sims,64.9,1.09,1.15,-6,3,3,50.0
2122,NYK,8,Burks-Fournier-Barrett-Randle-Gibson,63.3,1.32,1.19,+15,6,6,50.0
2122,NYK,9,Burks-Fournier-Barrett-Randle-Noel,62.2,1.06,1.24,-23,5,8,38.4
2122,NYK,10,Quickley-Grimes-Burks-Toppin-Gibson,61.8,1.15,1.02,+13,7,5,58.3
2122,NYK,11,Burks-Fournier-Barrett-Randle-Sims,56.2,1.06,1.03,+4,6,6,50.0
2122,NYK,12,Burks-Fournier-Barrett-Toppin-Robinson,54.3,1.15,1.11,+1,2,3,40.0
2122,NYK,13,Quickley-Rose-Burks-Toppin-Robinson,53.9,1.34,1.12,+19,9,4,69.2
2122,NYK,14,Quickley-Burks-Barrett-Randle-Robinson,51.8,1.06,1.07,-8,6,5,54.5
2122,NYK,15,Quickley-Burks-Fournier-Randle-Robinson,45.8,1.09,0.98,+14,6,4,60.0
2122,NYK,16,Quickley-Burks-Fournier-Toppin-Sims,41.4,1.57,0.90,+53,4,1,80.0
2122,NYK,17,Rose-Fournier-Barrett-Randle-Robinson,40.4,0.93,1.08,-11,3,5,37.5
2122,NYK,18,Quickley-Rose-Burks-Toppin-Noel,38.2,1.25,1.10,+8,4,2,66.6
2122,NYK,19,Quickley-Fournier-Barrett-Randle-Robinson,37.4,1.28,1.27,+3,6,8,42.8
2122,NYK,20,Quickley-Burks-Barrett-Toppin-Robinson,35.4,1.37,0.86,+40,7,1,87.5
