Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,BOS,1,Irving-Smart-Tatum-Morris-Horford,495.1,1.18,1.12,+62,23,18,56.0
1819,BOS,2,Irving-Brown-Tatum-Hayward-Horford,142.2,0.99,1.00,+3,9,7,56.2
1819,BOS,3,Rozier-Smart-Tatum-Morris-Horford,91.8,1.02,1.04,-2,9,6,60.0
1819,BOS,4,Irving-Brown-Tatum-Morris-Horford,86.6,1.18,1.21,+2,8,12,40.0
1819,BOS,5,Rozier-Brown-Tatum-Hayward-Theis,85.5,1.16,0.97,+37,8,7,53.3
1819,BOS,6,Rozier-Brown-Hayward-Theis-Morris,75.9,1.17,1.05,+14,13,10,56.5
1819,BOS,7,Irving-Smart-Tatum-Hayward-Horford,73.4,1.33,1.23,+33,14,8,63.6
1819,BOS,8,Irving-Smart-Tatum-Morris-Baynes,70.0,1.22,1.11,+17,6,8,42.8
1819,BOS,9,Irving-Smart-Tatum-Horford-Baynes,62.7,1.35,1.06,+38,5,4,55.5
1819,BOS,10,Irving-Smart-Brown-Morris-Horford,59.4,1.11,1.08,+1,11,8,57.8
1819,BOS,11,Rozier-Irving-Brown-Hayward-Theis,55.6,1.16,1.01,+15,8,6,57.1
1819,BOS,12,Irving-Tatum-Hayward-Morris-Horford,55.5,1.20,1.06,+37,10,5,66.6
1819,BOS,13,Irving-Smart-Brown-Tatum-Horford,54.9,1.17,1.03,+17,11,6,64.7
1819,BOS,14,Irving-Smart-Hayward-Morris-Horford,52.0,1.10,0.96,+19,10,4,71.4
1819,BOS,15,Rozier-Smart-Tatum-Hayward-Horford,48.9,1.16,1.16,-7,4,5,44.4
1819,BOS,16,Rozier-Smart-Brown-Tatum-Horford,48.3,0.99,1.06,-10,4,8,33.3
1819,BOS,17,Rozier-Smart-Tatum-Morris-Baynes,44.1,0.79,0.95,-13,6,8,42.8
1819,BOS,18,Rozier-Brown-Hayward-Morris-Baynes,39.4,1.13,1.27,-12,2,9,18.1
1819,BOS,19,Rozier-Brown-Hayward-Morris-Horford,35.5,1.18,1.27,-13,2,4,33.3
1819,BOS,20,Rozier-Smart-Tatum-Theis-Morris,35.2,1.24,0.99,+15,4,3,57.1
