Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2122,DAL,1,Doncic-Brunson-Bullock-Finney-Smith-Powell,361.1,1.29,1.16,+104,22,14,61.1
2122,DAL,2,Doncic-Brunson-Finney-Smith-Kleber-Powell,139.3,1.10,1.21,-29,9,8,52.9
2122,DAL,3,Doncic-HardawayJr.-Finney-Smith-Powell-Porzingis,100.4,0.99,1.15,-37,2,8,20.0
2122,DAL,4,Doncic-Brunson-Bullock-Finney-Smith-Kleber,99.8,1.11,1.09,+8,8,8,50.0
2122,DAL,5,Doncic-Brunson-HardawayJr.-Finney-Smith-Powell,93.5,1.22,1.15,+24,9,6,60.0
2122,DAL,6,Doncic-Brunson-Finney-Smith-Kleber-Porzingis,89.3,1.14,1.08,+16,5,3,62.5
2122,DAL,7,Doncic-HardawayJr.-Bullock-Finney-Smith-Powell,54.3,0.81,1.14,-36,4,10,28.5
2122,DAL,8,Doncic-Brunson-HardawayJr.-Finney-Smith-Porzingis,48.6,1.00,1.16,-15,6,8,42.8
2122,DAL,9,Brunson-HardawayJr.-Finney-Smith-Powell-Porzingis,47.2,1.06,1.10,-3,2,3,40.0
2122,DAL,10,Doncic-Brunson-Dinwiddie-Finney-Smith-Powell,46.9,1.13,1.27,-17,2,4,33.3
2122,DAL,11,Doncic-Bullock-Finney-Smith-Powell-Porzingis,45.3,1.26,0.93,+30,4,0,100
2122,DAL,12,Doncic-Dinwiddie-Bullock-Finney-Smith-Kleber,45.2,1.19,1.19,-3,4,5,44.4
2122,DAL,13,Brunson-Dinwiddie-Bullock-Finney-Smith-Powell,44.9,1.19,1.21,-2,4,3,57.1
2122,DAL,14,Brunson-Bullock-Finney-Smith-Powell-Porzingis,41.2,1.16,1.22,-2,3,1,75.0
2122,DAL,15,Brunson-Bullock-Finney-Smith-Kleber-Powell,40.0,1.09,0.91,+12,4,4,50.0
2122,DAL,16,Doncic-Brunson-Dinwiddie-Finney-Smith-Kleber,37.6,1.21,0.97,+21,5,3,62.5
2122,DAL,17,Doncic-Bullock-Finney-Smith-Kleber-Powell,35.8,1.12,1.16,-6,5,6,45.4
2122,DAL,18,Doncic-Dinwiddie-Bullock-Finney-Smith-Powell,34.1,1.25,1.27,-1,3,5,37.5
2122,DAL,19,Doncic-Brunson-HardawayJr.-Finney-Smith-Kleber,33.3,1.20,1.50,-18,4,6,40.0
2122,DAL,20,Doncic-Dinwiddie-Green-Bullock-Powell,33.1,1.18,1.07,+12,5,0,100
