Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2122,HOU,1,Green-Gordon-PorterJr.-Tate-Wood,343.7,1.13,1.13,+5,13,13,50.0
2122,HOU,2,Green-PorterJr.-Tate-Wood-Theis,167.9,0.85,1.10,-95,3,10,23.0
2122,HOU,3,Green-Mathews-PorterJr.-Tate-Wood,127.8,1.09,1.16,-17,7,9,43.7
2122,HOU,4,Green-Mathews-PorterJr.-Tate-Sengun,110.1,1.17,1.28,-25,1,5,16.6
2122,HOU,5,Brooks-Gordon-Mathews-Tate-Wood,93.5,1.15,1.19,-3,3,4,42.8
2122,HOU,6,Green-Mathews-PorterJr.-MartinJr.-Wood,80.8,1.14,1.25,-29,6,9,40.0
2122,HOU,7,Gordon-Mathews-PorterJr.-Tate-Wood,72.7,1.25,1.05,+35,4,2,66.6
2122,HOU,8,Green-PorterJr.-Tate-Sengun-Wood,57.9,0.99,1.07,-11,3,3,50.0
2122,HOU,9,Gordon-Christopher-Mathews-MartinJr.-Sengun,57.2,1.12,1.22,-15,3,6,33.3
2122,HOU,10,Green-Gordon-Mathews-Tate-Wood,52.6,1.06,1.38,-30,1,6,14.2
2122,HOU,11,Schroder-Christopher-Mathews-MartinJr.-Sengun,49.9,0.96,1.16,-23,3,5,37.5
2122,HOU,12,Green-Gordon-Tate-Wood-Theis,48.3,0.70,1.09,-39,1,4,20.0
2122,HOU,13,Schroder-Nix-Christopher-MartinJr.-Sengun,42.6,1.09,1.14,-5,1,3,25.0
2122,HOU,14,Green-Gordon-PorterJr.-MartinJr.-Sengun,42.3,1.18,1.06,+11,3,1,75.0
2122,HOU,15,Green-Mathews-PorterJr.-Tate-Garuba,40.3,1.39,1.26,+12,1,2,33.3
2122,HOU,16,Green-Christopher-PorterJr.-MartinJr.-Sengun,39.8,1.09,1.14,-4,2,5,28.5
2122,HOU,17,Schroder-Green-Gordon-Tate-Wood,39.6,0.96,1.31,-30,0,3,0.0
2122,HOU,18,Green-Christopher-PorterJr.-Tate-Wood,35.7,0.94,1.14,-15,5,8,38.4
2122,HOU,19,Augustin-Christopher-Mathews-MartinJr.-Sengun,35.5,1.20,1.22,+1,4,3,57.1
2122,HOU,20,Green-Mathews-PorterJr.-Sengun-Wood,31.7,1.27,1.29,-1,3,3,50.0
