Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1718,PHO,1,Ulis-Booker-Warren-Chriss-Chandler,150.4,1.21,1.14,+16,9,8,52.9
1718,PHO,2,James-Booker-Warren-Chriss-Chandler,102.2,1.06,1.01,+12,5,5,50.0
1718,PHO,3,Ulis-Booker-Warren-Bender-Chandler,83.7,0.91,1.14,-35,5,8,38.4
1718,PHO,4,Ulis-Jackson-Warren-Chriss-Chandler,75.2,0.69,1.04,-59,1,7,12.5
1718,PHO,5,Ulis-Booker-Warren-Chriss-Monroe,70.0,0.94,1.18,-33,1,6,14.2
1718,PHO,6,Payton-Booker-Warren-Bender-Len,68.1,1.15,1.14,+5,4,2,66.6
1718,PHO,7,Ulis-Daniels-Jackson-Bender-Len,66.3,1.06,1.22,-33,6,10,37.5
1718,PHO,8,Ulis-Daniels-Jackson-Chriss-Bender,53.7,1.08,1.14,-10,4,5,44.4
1718,PHO,9,Canaan-Daniels-House-Bender-Len,49.3,1.29,0.98,+30,4,2,66.6
1718,PHO,10,Canaan-Daniels-Warren-Bender-Len,43.3,1.05,1.13,-7,4,6,40.0
1718,PHO,11,Ulis-Booker-Jackson-Bender-Chandler,43.0,1.01,1.17,-18,2,5,28.5
1718,PHO,12,Ulis-Jackson-Warren-Chriss-Monroe,42.8,1.20,1.30,-7,3,3,50.0
1718,PHO,13,Ulis-Booker-Warren-Chriss-Len,42.8,1.26,0.96,+30,7,5,58.3
1718,PHO,14,James-Booker-Warren-Chriss-Len,42.5,1.09,1.28,-18,2,8,20.0
1718,PHO,15,James-Daniels-Jackson-Bender-Len,41.7,0.94,1.06,-17,5,5,50.0
1718,PHO,16,Payton-Daniels-Jackson-Chriss-Bender,41.0,0.88,1.18,-27,1,7,12.5
1718,PHO,17,James-Daniels-Warren-Bender-Len,35.5,1.01,1.10,-7,4,4,50.0
1718,PHO,18,Ulis-Booker-Warren-Bender-Monroe,35.5,0.97,1.16,-17,2,5,28.5
1718,PHO,19,Ulis-Booker-Jackson-Bender-Len,34.5,0.88,1.21,-22,5,8,38.4
1718,PHO,20,Ulis-Jackson-Warren-Bender-Chandler,34.5,0.88,1.06,-10,2,4,33.3
