Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1011,OKC,1,Westbrook-Sefolosha-Durant-Green-Krstic,541.2,1.08,1.09,-7,18,17,51.4
1011,OKC,2,Westbrook-Sefolosha-Durant-Ibaka-Perkins,270.7,1.05,0.99,+32,9,7,56.2
1011,OKC,3,Westbrook-Sefolosha-Durant-Green-Ibaka,246.9,1.16,1.13,+2,12,13,48.0
1011,OKC,4,Westbrook-Harden-Durant-Ibaka-Collison,160.2,1.14,1.00,+43,22,18,55.0
1011,OKC,5,Westbrook-Harden-Durant-Green-Ibaka,157.5,1.04,1.11,-18,11,20,35.4
1011,OKC,6,Maynor-Harden-Green-Ibaka-Collison,130.2,1.20,1.11,+24,12,11,52.1
1011,OKC,7,Westbrook-Sefolosha-Durant-Ibaka-Krstic,128.0,1.22,1.14,+17,6,7,46.1
1011,OKC,8,Maynor-Cook-Harden-Collison-Mohammed,119.3,1.17,1.03,+31,12,6,66.6
1011,OKC,9,Maynor-Harden-Durant-Ibaka-Collison,117.0,1.13,1.03,+24,19,17,52.7
1011,OKC,10,Westbrook-Sefolosha-Durant-Ibaka-Mohammed,98.8,1.08,1.05,+3,5,6,45.4
1011,OKC,11,Westbrook-Sefolosha-Durant-Ibaka-Collison,92.2,1.05,1.08,-1,11,12,47.8
1011,OKC,12,Westbrook-Harden-Durant-Ibaka-Perkins,90.0,1.12,1.02,+14,8,5,61.5
1011,OKC,13,Westbrook-Harden-Durant-Green-Krstic,87.8,1.22,1.21,-4,7,8,46.6
1011,OKC,14,Westbrook-Harden-Durant-Green-Collison,83.2,1.10,1.12,+9,12,12,50.0
1011,OKC,15,Westbrook-Harden-Sefolosha-Durant-Ibaka,76.5,1.22,1.17,+13,17,8,68.0
1011,OKC,16,Westbrook-Sefolosha-Durant-Green-Collison,53.8,1.13,1.07,+4,9,7,56.2
1011,OKC,17,Westbrook-Durant-Green-Ibaka-Collison,53.2,1.04,1.05,+4,6,6,50.0
1011,OKC,18,Westbrook-Harden-Sefolosha-Durant-Green,49.1,1.38,1.25,+1,6,7,46.1
1011,OKC,19,Maynor-Harden-Durant-Collison-Mohammed,39.9,1.27,1.04,+20,7,4,63.6
1011,OKC,20,Maynor-Cook-Harden-Ibaka-Collison,38.4,1.27,0.90,+21,5,3,62.5
