Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1011,GSW,1,Curry-Ellis-D.Wright-Lee-Biedrins,688.0,1.07,1.11,-69,20,23,46.5
1011,GSW,2,Curry-Ellis-D.Wright-Lee-Udoh,361.6,1.11,1.04,+44,15,16,48.3
1011,GSW,3,Curry-Ellis-D.Wright-Radmanovic-Lee,155.6,1.23,1.11,+57,21,10,67.7
1011,GSW,4,Ellis-Williams-D.Wright-Lee-Biedrins,150.0,1.00,1.16,-55,3,15,16.6
1011,GSW,5,Curry-Ellis-D.Wright-Amundson-Lee,129.8,1.07,1.11,-10,7,13,35.0
1011,GSW,6,Ellis-Williams-D.Wright-Radmanovic-Lee,83.3,1.21,1.04,+29,10,4,71.4
1011,GSW,7,Curry-Ellis-Williams-D.Wright-Lee,69.1,1.27,1.31,+18,18,8,69.2
1011,GSW,8,Curry-Ellis-D.Wright-Radmanovic-Biedrins,61.1,1.04,1.23,-22,4,9,30.7
1011,GSW,9,Curry-Williams-D.Wright-Lee-Udoh,56.9,1.30,1.17,+16,6,5,54.5
1011,GSW,10,Ellis-Williams-D.Wright-Amundson-Lee,54.8,0.98,1.23,-28,2,8,20.0
1011,GSW,11,Curry-Ellis-D.Wright-Lee-Gadzuric,50.0,1.23,1.03,+21,3,4,42.8
1011,GSW,12,Curry-Ellis-Williams-D.Wright-Biedrins,40.7,1.36,1.21,+13,4,3,57.1
1011,GSW,13,Law-Ellis-D.Wright-Lee-Biedrins,38.5,1.07,1.33,-18,4,7,36.3
1011,GSW,14,Curry-Ellis-D.Wright-Gadzuric-Biedrins,36.6,0.77,1.30,-39,0,6,0.0
1011,GSW,15,Curry-Ellis-D.Wright-Radmanovic-Amundson,36.1,1.05,1.08,-1,2,4,33.3
1011,GSW,16,Law-Ellis-D.Wright-Lee-Udoh,35.6,0.96,1.04,-5,3,6,33.3
1011,GSW,17,Ellis-Williams-D.Wright-Lee-Udoh,34.9,1.20,1.20,+6,7,4,63.6
1011,GSW,18,Curry-Ellis-D.Wright-Adrien-Biedrins,29.6,1.41,1.04,+25,4,1,80.0
1011,GSW,19,Curry-Ellis-D.Wright-Thornton-Lee,28.8,1.01,0.96,+3,4,4,50.0
1011,GSW,20,Curry-Ellis-D.Wright-Radmanovic-Udoh,27.5,1.39,0.85,+25,6,1,85.7
