Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0910,GSW,1,Curry-Ellis-Morrow-Radmanovic-Moore,124.4,0.92,1.07,-45,1,9,10.0
0910,GSW,2,Watson-Curry-Morrow-Tolliver-Turiaf,99.4,1.13,0.96,+36,5,4,55.5
0910,GSW,3,Curry-Ellis-Morrow-Maggette-Randolph,77.4,1.04,1.26,-32,2,9,18.1
0910,GSW,4,Watson-Curry-Ellis-Maggette-Randolph,72.7,1.10,1.20,-13,4,6,40.0
0910,GSW,5,Curry-Ellis-George-Williams-Tolliver,66.8,1.20,1.17,+4,3,3,50.0
0910,GSW,6,Curry-Ellis-Martin-Maggette-Biedrins,45.8,1.05,0.85,+17,4,2,66.6
0910,GSW,7,Curry-Ellis-Williams-Maggette-Tolliver,45.6,1.22,1.29,-11,1,4,20.0
0910,GSW,8,Watson-Morrow-George-Williams-Tolliver,44.0,1.09,0.94,+13,4,3,57.1
0910,GSW,9,Curry-Ellis-Maggette-Tolliver-Hunter,43.2,1.08,1.21,-10,4,1,80.0
0910,GSW,10,Curry-Ellis-Morrow-Radmanovic-Randolph,43.1,1.26,0.85,+39,5,2,71.4
0910,GSW,11,Curry-Ellis-George-Maggette-Biedrins,41.0,1.15,1.15,+2,2,2,50.0
0910,GSW,12,Curry-Ellis-Maggette-Tolliver-Biedrins,41.0,1.13,1.11,+0,3,3,50.0
0910,GSW,13,Curry-Ellis-Maggette-Radmanovic-Randolph,40.9,1.02,1.27,-19,2,3,40.0
0910,GSW,14,Watson-Curry-Morrow-Tolliver-Hunter,39.0,1.07,1.10,+1,6,6,50.0
0910,GSW,15,Ellis-Morrow-Azubuike-Jackson-Moore,37.3,1.01,1.18,-13,3,2,60.0
0910,GSW,16,Watson-Ellis-Morrow-Maggette-Randolph,37.2,0.94,0.96,+1,6,3,66.6
0910,GSW,17,Watson-Curry-Morrow-Maggette-Hunter,33.8,1.11,1.32,-19,2,3,40.0
0910,GSW,18,Watson-Ellis-Morrow-Maggette-Radmanovic,33.8,1.03,1.10,-5,4,5,44.4
0910,GSW,19,Curry-Ellis-Morrow-Maggette-Biedrins,33.7,1.28,1.14,+12,3,2,60.0
0910,GSW,20,Curry-Ellis-Morrow-Maggette-Tolliver,33.6,1.23,0.95,+20,3,0,100
