Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1920,NYK,1,Ntilikina-Barrett-MorrisSr.-Randle-Gibson,237.4,1.10,1.16,-38,9,11,45.0
1920,NYK,2,Payton-Bullock-MorrisSr.-Randle-Gibson,120.4,1.16,1.13,+13,5,3,62.5
1920,NYK,3,Payton-Barrett-MorrisSr.-Randle-Robinson,118.4,1.07,1.06,-1,8,6,57.1
1920,NYK,4,Payton-Barrett-Harkless-Randle-Gibson,90.6,1.13,1.10,+6,3,4,42.8
1920,NYK,5,Payton-Barrett-Bullock-Randle-Gibson,77.5,1.06,1.23,-25,2,5,28.5
1920,NYK,6,Payton-Barrett-MorrisSr.-Randle-Gibson,73.1,0.99,1.16,-28,2,8,20.0
1920,NYK,7,Ntilikina-Barrett-MorrisSr.-Randle-Robinson,72.5,0.98,1.21,-36,4,13,23.5
1920,NYK,8,Ntilikina-Dotson-KnoxII-Portis-Robinson,67.7,1.12,0.93,+31,7,4,63.6
1920,NYK,9,SmithJr.-Dotson-KnoxII-Portis-Robinson,62.2,0.97,1.05,-11,3,8,27.2
1920,NYK,10,Ntilikina-Barrett-MorrisSr.-Portis-Randle,58.5,0.86,1.19,-39,1,10,9.0
1920,NYK,11,Payton-Barrett-Harkless-Randle-Robinson,50.1,1.41,1.08,+37,6,0,100
1920,NYK,12,Ntilikina-Ellington-KnoxII-Portis-Robinson,43.3,1.17,1.29,-7,2,4,33.3
1920,NYK,13,Payton-Barrett-MorrisSr.-Portis-Randle,43.1,1.38,1.09,+28,8,1,88.8
1920,NYK,14,Payton-Bullock-MorrisSr.-Randle-Robinson,42.5,1.02,1.07,-3,3,4,42.8
1920,NYK,15,Payton-Dotson-KnoxII-Portis-Robinson,35.5,1.18,1.22,-7,4,5,44.4
1920,NYK,16,SmithJr.-Ellington-Dotson-Portis-Robinson,35.0,0.99,1.09,-6,3,4,42.8
1920,NYK,17,Payton-Barrett-Bullock-Portis-Gibson,31.6,1.04,1.12,-9,1,1,50.0
1920,NYK,18,Payton-Barrett-KnoxII-Randle-Robinson,31.6,1.15,1.09,+5,4,3,57.1
1920,NYK,19,Payton-Barrett-Bullock-Randle-Robinson,29.9,1.16,1.21,-9,2,5,28.5
1920,NYK,20,Payton-Dotson-MorrisSr.-Randle-Robinson,26.9,1.16,1.11,+4,5,4,55.5
