Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1718,LAL,1,Ball-Caldwell-Pope-Ingram-Kuzma-Lopez,221.6,1.05,1.06,-1,10,9,52.6
1718,LAL,2,Ball-Caldwell-Pope-Ingram-NanceJr.-Lopez,215.6,1.00,1.05,-25,7,8,46.6
1718,LAL,3,Ball-Caldwell-Pope-Kuzma-Randle-Lopez,212.2,1.04,1.14,-46,2,8,20.0
1718,LAL,4,Caldwell-Pope-Hart-Ingram-Randle-Lopez,171.1,1.21,1.11,+33,7,3,70.0
1718,LAL,5,Clarkson-Hart-Brewer-Kuzma-Randle,110.6,1.10,1.13,-11,7,7,50.0
1718,LAL,6,Ball-Caldwell-Pope-Ingram-Randle-Lopez,104.0,1.09,1.10,-1,8,4,66.6
1718,LAL,7,Ball-Caldwell-Pope-Ingram-Kuzma-Randle,96.0,1.09,0.94,+24,11,9,55.0
1718,LAL,8,Caruso-Caldwell-Pope-Kuzma-Randle-Lopez,63.0,1.03,1.14,-18,2,4,33.3
1718,LAL,9,Clarkson-Caldwell-Pope-Ingram-Kuzma-Randle,60.9,1.17,1.22,-14,5,10,33.3
1718,LAL,10,Ennis-Caldwell-Pope-Ingram-Randle-Lopez,58.7,1.05,1.09,-8,3,3,50.0
1718,LAL,11,Thomas-Ball-Caldwell-Pope-Randle-Lopez,56.5,1.15,1.25,-10,4,5,44.4
1718,LAL,12,Clarkson-Caruso-Brewer-Kuzma-NanceJr.,50.4,1.00,1.17,-19,2,6,25.0
1718,LAL,13,Clarkson-Caruso-Hart-Kuzma-NanceJr.,44.8,1.16,1.17,-4,4,3,57.1
1718,LAL,14,Clarkson-Hart-Ingram-Kuzma-Randle,41.9,1.05,1.05,+2,5,10,33.3
1718,LAL,15,Thomas-Ball-Caldwell-Pope-Kuzma-Randle,40.6,1.12,0.94,+17,6,2,75.0
1718,LAL,16,Ennis-Hart-Ingram-Kuzma-Randle,33.9,1.23,1.36,-9,1,1,50.0
1718,LAL,17,Ball-Caldwell-Pope-Ingram-Kuzma-NanceJr.,33.8,1.07,1.14,-7,3,7,30.0
1718,LAL,18,Caldwell-Pope-Hart-Ingram-Kuzma-Randle,32.8,1.02,1.49,-38,2,8,20.0
1718,LAL,19,Clarkson-Caldwell-Pope-Hart-Kuzma-Randle,32.4,1.26,1.05,+18,4,3,57.1
1718,LAL,20,Ball-Clarkson-Hart-Kuzma-NanceJr.,31.8,1.20,0.93,+17,2,3,40.0
