Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1718,OKC,1,Westbrook-Roberson-George-Anthony-Adams,526.3,1.15,0.99,+162,19,11,63.3
1718,OKC,2,Westbrook-Brewer-George-Anthony-Adams,337.6,1.12,1.11,+17,5,9,35.7
1718,OKC,3,Westbrook-Ferguson-George-Anthony-Adams,231.4,1.15,1.19,-14,15,12,55.5
1718,OKC,4,Westbrook-Abrines-George-Anthony-Adams,192.3,1.16,1.16,+24,21,13,61.7
1718,OKC,5,Westbrook-Huestis-George-Anthony-Adams,170.1,1.23,1.12,+35,14,11,56.0
1718,OKC,6,Felton-Abrines-Grant-George-Patterson,127.1,0.94,1.17,-52,10,18,35.7
1718,OKC,7,Westbrook-Grant-George-Anthony-Adams,118.0,1.19,1.17,+2,12,7,63.1
1718,OKC,8,Felton-Abrines-Huestis-Grant-Patterson,101.2,1.14,1.09,+12,10,11,47.6
1718,OKC,9,Felton-Ferguson-Grant-George-Patterson,96.3,0.94,1.15,-41,13,13,50.0
1718,OKC,10,Felton-Ferguson-Huestis-Grant-Patterson,80.4,1.05,1.12,-7,5,10,33.3
1718,OKC,11,Westbrook-Abrines-Roberson-Anthony-Adams,75.0,0.99,1.13,-24,4,5,44.4
1718,OKC,12,Felton-Huestis-Grant-George-Patterson,65.8,0.86,1.05,-25,9,13,40.9
1718,OKC,13,Westbrook-Felton-George-Anthony-Adams,64.1,1.13,1.05,+13,13,9,59.0
1718,OKC,14,Westbrook-Roberson-George-Anthony-Johnson,55.4,1.07,0.98,+9,3,2,60.0
1718,OKC,15,Westbrook-Abrines-Grant-George-Adams,44.9,1.21,0.92,+29,11,3,78.5
1718,OKC,16,Westbrook-Roberson-Huestis-Anthony-Adams,44.3,1.00,1.03,-7,5,6,45.4
1718,OKC,17,Westbrook-Roberson-Grant-George-Anthony,41.1,1.32,1.01,+16,8,5,61.5
1718,OKC,18,Westbrook-Felton-Grant-George-Patterson,40.0,1.18,1.15,+1,10,10,50.0
1718,OKC,19,Felton-Abrines-Grant-Anthony-Patterson,37.2,1.09,1.07,+4,3,3,50.0
1718,OKC,20,Westbrook-Roberson-Grant-George-Adams,34.3,0.88,0.83,+1,6,6,50.0
