Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2021,NYK,1,Payton-Barrett-Bullock-Randle-Noel,544.4,1.12,1.17,-52,15,24,38.4
2021,NYK,2,Payton-Barrett-Bullock-Randle-Robinson,388.9,1.08,1.06,+18,12,9,57.1
2021,NYK,3,Rose-Barrett-Bullock-Randle-Noel,144.5,1.20,1.07,+45,11,6,64.7
2021,NYK,4,Rose-Quickley-Burks-Toppin-Gibson,136.8,1.23,1.06,+44,10,8,55.5
2021,NYK,5,Rose-Barrett-Bullock-Randle-Gibson,105.2,1.24,1.08,+24,14,10,58.3
2021,NYK,6,Payton-Burks-Barrett-Randle-Robinson,88.3,1.05,1.08,-4,5,5,50.0
2021,NYK,7,Payton-Barrett-Bullock-Randle-Gibson,78.6,1.12,1.10,+0,7,6,53.8
2021,NYK,8,Quickley-Barrett-Bullock-Randle-Noel,76.8,1.23,1.09,+25,6,4,60.0
2021,NYK,9,Payton-Rivers-Barrett-Randle-Robinson,56.2,0.94,1.10,-22,4,5,44.4
2021,NYK,10,Quickley-Burks-Barrett-Randle-Gibson,55.5,1.18,1.04,+10,5,5,50.0
2021,NYK,11,Rose-Quickley-Burks-Randle-Gibson,54.0,0.96,0.91,+12,8,6,57.1
2021,NYK,12,Burks-Barrett-Bullock-Randle-Noel,49.9,1.18,1.03,+15,6,2,75.0
2021,NYK,13,Quickley-Rivers-Toppin-KnoxII-Noel,47.3,0.96,1.18,-20,0,5,0.0
2021,NYK,14,Rose-Quickley-Barrett-Toppin-Gibson,44.1,1.28,0.86,+35,5,1,83.3
2021,NYK,15,Payton-Burks-Barrett-Randle-Noel,43.4,1.34,1.20,+13,9,5,64.2
2021,NYK,16,Rose-Quickley-Burks-Toppin-Noel,40.2,1.14,1.10,+3,5,5,50.0
2021,NYK,17,Burks-Barrett-Bullock-Randle-Gibson,36.4,1.18,0.83,+26,5,2,71.4
2021,NYK,18,Quickley-Burks-Barrett-Randle-Noel,36.2,1.26,1.27,-2,5,5,50.0
2021,NYK,19,Ntilikina-Barrett-Bullock-Randle-Noel,35.1,0.90,1.19,-21,1,5,16.6
2021,NYK,20,Rose-Burks-Barrett-Randle-Gibson,33.0,0.88,1.08,-20,4,6,40.0
