Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1617,LAC,1,Paul-Redick-MbahaMoute-Griffin-Jordan,870.4,1.19,1.04,+249,27,19,58.6
1617,LAC,2,Felton-Rivers-Crawford-W.Johnson-Speights,251.2,1.01,1.01,+5,12,19,38.7
1617,LAC,3,Paul-Crawford-Redick-Griffin-Jordan,162.7,1.26,1.14,+75,24,10,70.5
1617,LAC,4,Felton-Rivers-Crawford-Bass-Speights,133.7,1.09,1.22,-17,10,11,47.6
1617,LAC,5,Rivers-Redick-MbahaMoute-Griffin-Jordan,130.3,1.11,1.10,-5,4,7,36.3
1617,LAC,6,Paul-Rivers-Redick-Griffin-Jordan,130.0,1.21,1.04,+42,13,6,68.4
1617,LAC,7,Felton-Rivers-Crawford-Pierce-Speights,101.9,1.07,1.03,+6,3,9,25.0
1617,LAC,8,Felton-Rivers-Crawford-Griffin-Speights,100.9,1.06,1.08,-6,15,18,45.4
1617,LAC,9,Felton-Rivers-Redick-MbahaMoute-Jordan,95.5,1.17,1.16,-9,4,6,40.0
1617,LAC,10,Paul-Rivers-Crawford-Griffin-Jordan,93.0,1.17,1.14,+17,13,11,54.1
1617,LAC,11,Paul-Rivers-Redick-MbahaMoute-Jordan,81.7,1.13,0.96,+24,5,1,83.3
1617,LAC,12,Paul-Crawford-MbahaMoute-Griffin-Jordan,63.1,1.31,0.91,+44,12,7,63.1
1617,LAC,13,Rivers-Crawford-Redick-Griffin-Jordan,55.5,1.22,1.09,+24,6,4,60.0
1617,LAC,14,Felton-Crawford-W.Johnson-Anderson-Speights,53.9,0.99,0.91,+4,3,5,37.5
1617,LAC,15,Paul-Rivers-Crawford-Griffin-Speights,50.4,1.17,1.22,-7,6,14,30.0
1617,LAC,16,Felton-Rivers-Redick-Griffin-Jordan,44.1,1.13,1.08,+7,5,3,62.5
1617,LAC,17,Felton-Rivers-Crawford-Griffin-Jordan,44.0,1.26,1.21,-14,10,16,38.4
1617,LAC,18,Paul-Redick-Pierce-MbahaMoute-Jordan,43.8,1.10,0.86,+22,2,1,66.6
1617,LAC,19,Rivers-Crawford-W.Johnson-Bass-Speights,43.7,1.18,0.93,+26,7,1,87.5
1617,LAC,20,Felton-Crawford-Anderson-Bass-Speights,37.3,0.82,1.28,-30,0,7,0.0
