Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1415,SAC,1,Collison-McLemore-Gay-Thompson-Cousins,427.2,1.11,0.94,+141,19,11,63.3
1415,SAC,2,Collison-McLemore-Gay-Evans-Thompson,112.6,1.02,1.11,-21,5,6,45.4
1415,SAC,3,Collison-McLemore-Gay-Thompson-Hollins,94.5,1.02,1.11,-17,3,5,37.5
1415,SAC,4,McCallum-McLemore-Gay-Thompson-Cousins,87.7,1.08,1.02,+10,6,4,60.0
1415,SAC,5,McCallum-McLemore-Gay-Casspi-Cousins,82.4,1.09,1.14,-8,3,6,33.3
1415,SAC,6,Collison-McLemore-Gay-Williams-Cousins,77.5,1.16,1.13,+2,5,9,35.7
1415,SAC,7,Sessions-McLemore-Casspi-Thompson-Cousins,66.5,1.06,0.84,+30,3,1,75.0
1415,SAC,8,McCallum-McLemore-Gay-Landry-Cousins,64.7,1.00,1.20,-24,3,4,42.8
1415,SAC,9,McCallum-McLemore-Casspi-Landry-Cousins,61.9,1.03,1.14,-15,2,4,33.3
1415,SAC,10,Collison-McLemore-Gay-Landry-Thompson,61.8,0.99,0.93,+7,7,7,50.0
1415,SAC,11,Sessions-McLemore-Gay-Thompson-Cousins,61.7,0.83,1.28,-53,2,7,22.2
1415,SAC,12,Collison-McLemore-Gay-Casspi-Cousins,53.4,1.27,1.11,+23,6,4,60.0
1415,SAC,13,Collison-McLemore-Gay-Landry-Cousins,49.9,1.11,0.93,+23,7,6,53.8
1415,SAC,14,McCallum-McLemore-Gay-Williams-Cousins,44.7,1.04,0.96,+6,7,5,58.3
1415,SAC,15,McCallum-McLemore-Casspi-Landry-Thompson,42.4,0.96,1.13,-12,0,3,0.0
1415,SAC,16,Sessions-Stauskas-Casspi-Landry-Evans,38.6,0.72,1.32,-42,1,8,11.1
1415,SAC,17,Collison-McLemore-Williams-Thompson-Cousins,33.8,1.06,1.02,+3,4,1,80.0
1415,SAC,18,A.Miller-Stauskas-Williams-Casspi-Thompson,32.9,1.15,0.94,+18,6,3,66.6
1415,SAC,19,Collison-McLemore-Gay-Williams-Thompson,31.4,1.22,1.28,-5,3,3,50.0
1415,SAC,20,A.Miller-Gay-Williams-Casspi-Thompson,30.9,1.15,1.15,+6,3,4,42.8
