Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1112,SAC,1,Thomas-Thornton-Evans-Thompson-Cousins,317.5,1.13,1.18,-31,8,17,32.0
1112,SAC,2,Thornton-Evans-Salmons-Thompson-Cousins,178.4,1.00,1.08,-33,7,10,41.1
1112,SAC,3,Thomas-Thornton-Evans-Greene-Cousins,106.7,1.07,1.14,-10,3,6,33.3
1112,SAC,4,Thomas-Thornton-Salmons-Thompson-Cousins,82.0,1.29,1.06,+38,5,2,71.4
1112,SAC,5,Thomas-Evans-Outlaw-Thompson-Cousins,81.7,1.30,1.04,+37,4,2,66.6
1112,SAC,6,Thornton-Evans-Salmons-Hickson-Cousins,70.0,0.97,1.09,-14,1,5,16.6
1112,SAC,7,Thornton-Evans-Salmons-Hayes-Cousins,63.2,0.93,1.04,-12,3,5,37.5
1112,SAC,8,Thornton-Evans-Salmons-Hickson-Hayes,62.5,1.11,1.10,+4,3,6,33.3
1112,SAC,9,Fredette-Evans-Salmons-Thompson-Cousins,54.4,1.02,1.22,-23,2,3,40.0
1112,SAC,10,Fredette-Evans-Salmons-Hickson-Cousins,53.1,0.85,1.07,-21,3,4,42.8
1112,SAC,11,Thornton-Evans-Salmons-Thompson-Hayes,52.6,0.90,1.17,-28,4,8,33.3
1112,SAC,12,Thomas-Thornton-Evans-Thompson-Hayes,47.9,1.08,1.10,-1,6,4,60.0
1112,SAC,13,Thomas-Thornton-Evans-Hayes-Cousins,33.3,1.20,1.02,+10,2,2,50.0
1112,SAC,14,Thomas-Evans-Garcia-Greene-Cousins,31.4,1.09,1.05,+4,3,2,60.0
1112,SAC,15,Thomas-Fredette-Evans-Thompson-Cousins,31.2,0.96,1.33,-25,1,5,16.6
1112,SAC,16,Thornton-Evans-Salmons-Hickson-Thompson,31.0,1.06,1.02,+5,3,2,60.0
1112,SAC,17,Fredette-Williams-Garcia-Greene-Hayes,29.6,0.89,1.04,-8,2,4,33.3
1112,SAC,18,Thomas-Evans-Garcia-Thompson-Cousins,28.8,1.17,1.08,+5,5,2,71.4
1112,SAC,19,Fredette-Salmons-Garcia-Greene-Hayes,25.6,1.17,1.04,+5,3,1,75.0
1112,SAC,20,Thomas-Thornton-Evans-Salmons-Cousins,23.9,0.98,1.13,-2,3,6,33.3
