Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1516,LAC,1,Paul-Redick-Pierce-MbahaMoute-Jordan,374.6,1.13,1.02,+79,16,12,57.1
1516,LAC,2,Paul-Redick-MbahaMoute-Griffin-Jordan,273.6,1.13,0.94,+99,12,5,70.5
1516,LAC,3,Prigioni-Rivers-Crawford-Johnson-Aldrich,186.4,0.93,1.10,-78,5,16,23.8
1516,LAC,4,Paul-Redick-Johnson-MbahaMoute-Jordan,158.1,1.07,0.90,+47,14,14,50.0
1516,LAC,5,Paul-Redick-Stephenson-Griffin-Jordan,155.3,1.18,1.00,+58,9,5,64.2
1516,LAC,6,Paul-Crawford-Redick-Johnson-Jordan,130.1,1.21,1.02,+75,20,8,71.4
1516,LAC,7,Paul-Redick-Johnson-Griffin-Jordan,100.3,1.09,0.99,+20,9,4,69.2
1516,LAC,8,Paul-Redick-MbahaMoute-Jeff.Green-Jordan,94.9,1.20,1.09,+19,3,3,50.0
1516,LAC,9,Paul-Crawford-Redick-Griffin-Jordan,84.2,1.24,1.09,+45,12,6,66.6
1516,LAC,10,Paul-Crawford-Redick-Pierce-Jordan,83.1,1.17,1.02,+42,16,6,72.7
1516,LAC,11,Rivers-Crawford-Stephenson-Pierce-Smith,80.2,0.93,1.01,-10,3,6,33.3
1516,LAC,12,Rivers-Crawford-Johnson-Pierce-Smith,73.5,0.76,1.10,-51,3,10,23.0
1516,LAC,13,Paul-Redick-Pierce-Jeff.Green-Jordan,70.8,1.11,1.21,-18,1,6,14.2
1516,LAC,14,Paul-Rivers-Crawford-Johnson-Jordan,62.4,1.15,1.08,+11,8,12,40.0
1516,LAC,15,Rivers-Crawford-Johnson-Jeff.Green-Aldrich,56.0,1.05,1.06,+2,5,4,55.5
1516,LAC,16,Paul-Crawford-Redick-MbahaMoute-Jordan,53.6,1.33,1.22,+12,10,6,62.5
1516,LAC,17,Paul-Redick-Johnson-Jeff.Green-Jordan,47.2,1.17,1.04,+7,6,6,50.0
1516,LAC,18,Paul-Crawford-Redick-Jeff.Green-Jordan,42.1,1.04,1.20,-9,5,5,50.0
1516,LAC,19,Prigioni-Rivers-Crawford-Jeff.Green-Aldrich,41.8,1.13,1.07,+2,4,3,57.1
1516,LAC,20,Prigioni-Rivers-Crawford-Johnson-Jordan,40.4,1.22,1.04,+21,8,6,57.1
