Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2021,MIL,1,Holiday-DiVincenzo-Middleton-Antetokounmpo-B.Lopez,498.7,1.21,1.12,+121,26,12,68.4
2021,MIL,2,Forbes-DiVincenzo-Middleton-Antetokounmpo-B.Lopez,124.9,1.27,1.20,+24,13,13,50.0
2021,MIL,3,Holiday-DiVincenzo-Connaughton-Middleton-B.Lopez,82.3,1.21,1.22,+2,7,9,43.7
2021,MIL,4,Augustin-DiVincenzo-Middleton-Antetokounmpo-B.Lopez,79.3,1.29,0.99,+64,14,2,87.5
2021,MIL,5,Holiday-Connaughton-Middleton-Antetokounmpo-B.Lopez,66.0,1.10,0.82,+34,11,7,61.1
2021,MIL,6,Holiday-Forbes-Middleton-Antetokounmpo-B.Lopez,65.7,1.12,1.13,+9,11,5,68.7
2021,MIL,7,Holiday-DiVincenzo-Middleton-Portis-B.Lopez,59.3,1.07,1.00,+10,4,6,40.0
2021,MIL,8,Augustin-Holiday-Middleton-Antetokounmpo-Portis,49.6,1.41,1.08,+38,10,4,71.4
2021,MIL,9,DiVincenzo-Connaughton-Middleton-Antetokounmpo-B.Lopez,48.6,1.00,1.16,-15,5,9,35.7
2021,MIL,10,Forbes-DiVincenzo-Connaughton-Antetokounmpo-B.Lopez,45.6,1.31,1.20,+10,6,10,37.5
2021,MIL,11,Forbes-DiVincenzo-Connaughton-Antetokounmpo-Portis,40.8,1.22,0.98,+24,11,4,73.3
2021,MIL,12,Holiday-DiVincenzo-Connaughton-Middleton-Antetokounmpo,40.6,1.36,0.90,+47,12,4,75.0
2021,MIL,13,Augustin-Connaughton-Craig-Middleton-Portis,39.8,1.04,1.35,-24,2,7,22.2
2021,MIL,14,Holiday-Connaughton-Middleton-Antetokounmpo-Portis,39.4,1.12,0.94,+15,5,6,45.4
2021,MIL,15,Holiday-Forbes-Connaughton-Tucker-Portis,36.6,1.18,1.02,+16,6,3,66.6
2021,MIL,16,Augustin-Connaughton-Middleton-Antetokounmpo-B.Lopez,33.3,1.16,1.12,+3,7,3,70.0
2021,MIL,17,Holiday-Forbes-Middleton-Portis-B.Lopez,33.2,1.22,0.81,+26,7,2,77.7
2021,MIL,18,Augustin-Holiday-Middleton-Antetokounmpo-B.Lopez,28.8,1.10,1.17,-1,5,6,45.4
2021,MIL,19,Forbes-DiVincenzo-T.Antetokounmpo-Middleton-Portis,26.1,1.13,1.36,-16,2,3,40.0
2021,MIL,20,Holiday-Forbes-Connaughton-Middleton-B.Lopez,24.9,1.00,1.09,-5,5,5,50.0
