Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1617,MIL,1,Dellavedova-Snell-Antetokounmpo-Parker-Henson,389.1,1.07,1.10,-26,11,15,42.3
1617,MIL,2,Brogdon-Snell-Antetokounmpo-Parker-Henson,183.1,1.11,1.12,-3,9,10,47.3
1617,MIL,3,Dellavedova-Snell-Antetokounmpo-Parker-Plumlee,137.2,1.07,1.05,+1,5,8,38.4
1617,MIL,4,Brogdon-Snell-Middleton-Antetokounmpo-Maker,134.4,1.13,1.05,+16,7,7,50.0
1617,MIL,5,Dellavedova-Snell-Middleton-Antetokounmpo-Maker,98.8,1.11,0.97,+24,4,6,40.0
1617,MIL,6,Terry-Brogdon-Beasley-Antetokounmpo-Monroe,89.5,1.09,0.96,+26,11,6,64.7
1617,MIL,7,Brogdon-Snell-Middleton-Antetokounmpo-Monroe,86.3,1.10,1.08,+15,10,8,55.5
1617,MIL,8,Terry-Brogdon-Antetokounmpo-Teletovic-Monroe,85.1,1.32,0.93,+57,10,7,58.8
1617,MIL,9,Dellavedova-Snell-Middleton-Antetokounmpo-Monroe,74.5,1.16,1.22,-16,8,10,44.4
1617,MIL,10,Dellavedova-Terry-Middleton-Teletovic-Monroe,71.6,1.07,0.93,+19,8,8,50.0
1617,MIL,11,Brogdon-Snell-Antetokounmpo-Parker-Monroe,64.6,1.15,1.06,+8,9,10,47.3
1617,MIL,12,Dellavedova-Terry-Snell-Antetokounmpo-Monroe,61.1,1.06,0.99,+6,5,8,38.4
1617,MIL,13,Dellavedova-Snell-Antetokounmpo-Parker-Monroe,59.9,1.03,1.24,-15,8,11,42.1
1617,MIL,14,Terry-Brogdon-Beasley-Parker-Monroe,55.8,1.24,1.12,+10,9,5,64.2
1617,MIL,15,Brogdon-Snell-Beasley-Parker-Monroe,50.9,1.19,1.22,-2,9,10,47.3
1617,MIL,16,Dellavedova-Terry-Antetokounmpo-Teletovic-Monroe,49.8,0.96,1.06,-11,7,6,53.8
1617,MIL,17,Terry-Brogdon-Teletovic-Parker-Monroe,48.7,1.27,1.05,+18,6,6,50.0
1617,MIL,18,Dellavedova-Snell-Beasley-Antetokounmpo-Maker,48.3,1.15,1.07,+6,3,2,60.0
1617,MIL,19,Dellavedova-Terry-Beasley-Antetokounmpo-Monroe,48.0,1.08,0.98,+11,4,4,50.0
1617,MIL,20,Terry-Brogdon-Beasley-Teletovic-Monroe,43.6,1.02,1.13,-8,4,6,40.0
