Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1920,GSW,1,Russell-Lee-RobinsonIII-Green-Cauley-Stein,121.3,1.09,1.13,-16,3,6,33.3
1920,GSW,2,Burks-RobinsonIII-Paschall-Green-Cauley-Stein,75.1,0.99,1.12,-24,2,4,33.3
1920,GSW,3,Russell-Lee-RobinsonIII-Green-Chriss,68.5,1.37,1.01,+53,5,2,71.4
1920,GSW,4,Russell-RobinsonIII-Paschall-Green-Cauley-Stein,58.9,0.90,1.07,-22,0,6,0.0
1920,GSW,5,Bowman-Poole-Paschall-Spellman-Chriss,56.6,1.02,1.12,-10,2,3,40.0
1920,GSW,6,Bowman-Burks-RobinsonIII-Paschall-Cauley-Stein,56.5,0.99,1.31,-34,3,7,30.0
1920,GSW,7,Bowman-Poole-Burks-Spellman-Chriss,56.0,0.94,1.04,-12,2,6,25.0
1920,GSW,8,Poole-Lee-Wiggins-Green-Chriss,44.2,1.12,1.05,+6,1,1,50.0
1920,GSW,9,Bowman-Poole-RobinsonIII-Paschall-Cauley-Stein,42.7,1.16,1.02,+10,4,1,80.0
1920,GSW,10,Lee-Burks-RobinsonIII-Green-Chriss,42.6,1.09,1.31,-21,1,5,16.6
1920,GSW,11,Mulder-Lee-Wiggins-Paschall-Chriss,41.1,1.32,1.19,+18,3,1,75.0
1920,GSW,12,Russell-Poole-RobinsonIII-Green-Cauley-Stein,37.4,1.04,1.42,-31,0,3,0.0
1920,GSW,13,Russell-Lee-Burks-Paschall-Cauley-Stein,35.8,0.97,1.04,-5,1,2,33.3
1920,GSW,14,Russell-Poole-RobinsonIII-Paschall-Cauley-Stein,35.7,1.14,1.13,+2,2,2,50.0
1920,GSW,15,Russell-Burks-RobinsonIII-Green-Cauley-Stein,34.3,1.13,1.06,+9,5,3,62.5
1920,GSW,16,Bowman-Lee-RobinsonIII-Green-Cauley-Stein,30.8,0.84,0.93,-7,1,2,33.3
1920,GSW,17,Russell-Burks-RobinsonIII-Green-Spellman,29.4,0.87,1.18,-19,1,3,25.0
1920,GSW,18,Lee-Burks-RobinsonIII-Green-Cauley-Stein,28.9,0.80,0.93,-2,4,5,44.4
1920,GSW,19,Mulder-Lee-Toscano-Anderson-Wiggins-Chriss,27.9,1.20,1.18,+0,2,3,40.0
1920,GSW,20,Lee-Burks-RobinsonIII-Green-Spellman,26.3,1.31,1.40,-5,3,3,50.0
