Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1213,DEN,1,Lawson-Iguodala-Gallinari-Faried-Koufos,795.0,1.10,1.03,+100,31,26,54.3
1213,DEN,2,A.Miller-Iguodala-Brewer-Chandler-McGee,139.1,0.97,0.91,+28,16,10,61.5
1213,DEN,3,A.Miller-Iguodala-Gallinari-Faried-Koufos,116.3,1.16,1.05,+24,8,6,57.1
1213,DEN,4,Lawson-Iguodala-Gallinari-Faried-McGee,108.8,1.07,1.17,-20,14,18,43.7
1213,DEN,5,Lawson-A.Miller-Iguodala-Gallinari-Faried,104.8,1.24,1.07,+36,16,9,64.0
1213,DEN,6,Lawson-A.Miller-Brewer-Chandler-McGee,94.1,1.03,1.15,-24,9,10,47.3
1213,DEN,7,A.Miller-Iguodala-Brewer-Faried-McGee,78.3,1.04,0.98,+7,14,15,48.2
1213,DEN,8,A.Miller-Brewer-Chandler-Gallinari-McGee,75.0,1.11,0.99,+20,8,11,42.1
1213,DEN,9,Lawson-Iguodala-Chandler-Gallinari-Koufos,73.5,1.13,1.05,+10,10,9,52.6
1213,DEN,10,A.Miller-Iguodala-Brewer-Gallinari-McGee,61.2,1.18,1.04,+19,10,9,52.6
1213,DEN,11,Lawson-Iguodala-Brewer-Gallinari-Faried,60.5,1.17,1.10,+5,8,13,38.0
1213,DEN,12,Lawson-A.Miller-Brewer-Gallinari-Faried,55.9,1.09,0.88,+30,13,9,59.0
1213,DEN,13,Lawson-Iguodala-Brewer-Faried-Koufos,49.5,1.29,1.13,+14,10,7,58.8
1213,DEN,14,Lawson-A.Miller-Iguodala-Gallinari-Koufos,47.3,1.24,1.09,+26,9,5,64.2
1213,DEN,15,Lawson-Iguodala-Brewer-Chandler-McGee,46.9,1.24,1.16,+4,11,10,52.3
1213,DEN,16,Lawson-Iguodala-Brewer-Gallinari-Koufos,42.3,1.08,0.95,+14,8,7,53.3
1213,DEN,17,A.Miller-Iguodala-Chandler-Faried-Koufos,40.9,0.92,1.25,-25,0,3,0.0
1213,DEN,18,A.Miller-Fournier-Hamilton-Randolph-Mozgov,39.8,1.06,0.99,+4,5,5,50.0
1213,DEN,19,Lawson-Fournier-Iguodala-Chandler-Koufos,39.8,1.30,0.93,+36,3,0,100
1213,DEN,20,Lawson-A.Miller-Brewer-Faried-McGee,37.5,1.09,1.36,-25,4,8,33.3
