Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2021,NOP,1,Bledsoe-Ball-Ingram-Williamson-Adams,601.5,1.19,1.17,+35,22,18,55.0
2021,NOP,2,Bledsoe-Ball-Ingram-Williamson-Hernangomez,124.6,1.20,1.09,+34,9,4,69.2
2021,NOP,3,Bledsoe-Alexander-Walker-Ingram-Williamson-Adams,122.6,1.27,1.26,-2,4,5,44.4
2021,NOP,4,Bledsoe-Ball-Hart-Ingram-Adams,115.0,1.26,1.12,+28,12,8,60.0
2021,NOP,5,LewisJr.-Redick-Hart-Williamson-Hernangomez,61.8,1.21,1.20,-1,3,5,37.5
2021,NOP,6,LewisJr.-Alexander-Walker-Hart-Williamson-Hayes,59.1,1.16,0.90,+34,6,4,60.0
2021,NOP,7,Bledsoe-Ball-Marshall-J.Johnson-Hernangomez,55.5,1.16,1.13,+6,1,3,25.0
2021,NOP,8,LewisJr.-Marshall-Williamson-J.Johnson-Hayes,52.2,1.09,1.04,+11,5,3,62.5
2021,NOP,9,Bledsoe-Marshall-Ingram-Williamson-Adams,50.6,1.18,1.28,-12,2,4,33.3
2021,NOP,10,Bledsoe-Alexander-Walker-Hart-Ingram-Adams,48.1,1.00,1.37,-33,3,5,37.5
2021,NOP,11,Ball-Redick-Hart-Ingram-Adams,45.7,1.26,1.06,+21,9,3,75.0
2021,NOP,12,Bledsoe-Redick-Hart-Williamson-Hayes,45.5,1.18,1.10,+8,5,5,50.0
2021,NOP,13,Bledsoe-Alexander-Walker-Marshall-J.Johnson-Hernangomez,43.0,1.16,1.27,-6,1,3,25.0
2021,NOP,14,Redick-Alexander-Walker-Hart-Williamson-Hayes,40.7,1.13,1.28,-18,2,4,33.3
2021,NOP,15,Ball-Alexander-Walker-Hart-Ingram-Adams,36.5,0.96,1.26,-17,5,7,41.6
2021,NOP,16,LewisJr.-Redick-Hart-Williamson-Hayes,31.2,1.36,1.41,-3,3,2,60.0
2021,NOP,17,Bledsoe-Ball-Hart-Ingram-Hernangomez,30.8,1.27,1.43,-10,4,6,40.0
2021,NOP,18,Ball-Hart-Ingram-Williamson-Adams,30.1,1.06,0.98,+8,5,2,71.4
2021,NOP,19,Ball-Redick-Hart-Ingram-Hernangomez,28.0,1.20,1.19,+1,3,5,37.5
2021,NOP,20,Bledsoe-Ball-Hart-Ingram-Williamson,25.6,1.24,1.31,-10,5,9,35.7
