Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1011,NOH,1,Paul-Belinelli-Ariza-West-Okafor,881.9,1.08,1.05,+61,29,19,60.4
1011,NOH,2,Paul-Green-Ariza-West-Okafor,207.1,0.95,1.02,-39,15,14,51.7
1011,NOH,3,Paul-Belinelli-Ariza-Landry-Okafor,161.1,1.06,1.12,-18,3,6,33.3
1011,NOH,4,Paul-Green-Ariza-West-Smith,78.3,1.20,1.05,+20,13,5,72.2
1011,NOH,5,Paul-Thornton-Ariza-West-Okafor,78.1,1.24,1.00,+39,9,6,60.0
1011,NOH,6,Paul-Jack-Ariza-West-Okafor,69.3,1.13,0.96,+24,9,5,64.2
1011,NOH,7,Paul-Belinelli-Ariza-West-Smith,64.3,1.17,1.04,+13,12,9,57.1
1011,NOH,8,Paul-Green-Ariza-West-Gray,58.5,1.08,1.06,-4,2,4,33.3
1011,NOH,9,Paul-Belinelli-Pondexter-West-Okafor,53.6,1.16,0.89,+25,4,6,40.0
1011,NOH,10,Paul-Green-Belinelli-West-Okafor,53.4,1.30,0.91,+31,11,7,61.1
1011,NOH,11,Paul-Belinelli-Ariza-Smith-Okafor,50.3,1.02,1.06,-5,6,9,40.0
1011,NOH,12,Paul-Green-Ariza-Smith-Okafor,50.2,1.16,0.97,+28,12,4,75.0
1011,NOH,13,Paul-Thornton-Ariza-West-Smith,47.4,0.90,1.04,-10,7,8,46.6
1011,NOH,14,Jack-Green-Pondexter-Smith-Gray,38.0,1.04,1.11,-8,3,5,37.5
1011,NOH,15,Jack-Green-Thornton-Smith-Mbenga,31.5,0.92,0.83,+6,4,4,50.0
1011,NOH,16,Paul-Jack-Ariza-Landry-Okafor,30.5,1.12,0.99,+2,1,3,25.0
1011,NOH,17,Paul-Jack-Green-Landry-Okafor,29.6,1.25,0.97,+12,3,2,60.0
1011,NOH,18,Paul-Green-Ariza-Landry-Okafor,29.0,0.96,0.96,+1,4,5,44.4
1011,NOH,19,Paul-Belinelli-Ariza-West-Mbenga,28.2,0.97,1.01,-4,5,4,55.5
1011,NOH,20,Jack-Green-Pondexter-Landry-Gray,26.6,1.05,1.14,+0,3,5,37.5
