Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1314,TOR,1,Lowry-DeRozan-Ross-Johnson-Valanciunas,717.2,1.11,1.07,+42,27,26,50.9
1314,TOR,2,Lowry-DeRozan-Gay-Johnson-Valanciunas,243.6,1.01,1.11,-43,6,10,37.5
1314,TOR,3,Lowry-DeRozan-Ross-Patterson-Valanciunas,128.6,1.22,1.16,+3,9,13,40.9
1314,TOR,4,Lowry-DeRozan-Salmons-Johnson-Valanciunas,101.7,1.05,1.13,-23,8,15,34.7
1314,TOR,5,Vasquez-DeRozan-Ross-Patterson-Valanciunas,66.4,1.22,1.07,+19,5,4,55.5
1314,TOR,6,Lowry-Vasquez-DeRozan-Johnson-Valanciunas,62.7,1.19,0.94,+27,8,7,53.3
1314,TOR,7,Vasquez-DeRozan-Salmons-Patterson-Hansbrough,62.4,0.94,1.03,-10,6,7,46.1
1314,TOR,8,Lowry-DeRozan-Ross-Patterson-Johnson,58.9,1.23,1.22,-1,10,7,58.8
1314,TOR,9,Lowry-DeRozan-Gay-Hansbrough-Valanciunas,58.3,1.07,0.88,+21,6,4,60.0
1314,TOR,10,Lowry-Vasquez-Ross-Johnson-Valanciunas,56.6,1.28,1.06,+25,6,5,54.5
1314,TOR,11,Lowry-DeRozan-Salmons-Patterson-Valanciunas,48.2,1.07,1.12,-7,8,7,53.3
1314,TOR,12,Vasquez-DeRozan-Salmons-Hansbrough-Johnson,46.8,1.10,1.02,+6,6,6,50.0
1314,TOR,13,Lowry-DeRozan-Fields-Johnson-Valanciunas,45.1,1.15,0.88,+23,4,4,50.0
1314,TOR,14,Lowry-DeRozan-Ross-Hansbrough-Johnson,42.9,1.26,1.14,+1,6,6,50.0
1314,TOR,15,Vasquez-Ross-Salmons-Patterson-Hayes,42.5,1.05,0.95,+9,5,5,50.0
1314,TOR,16,Vasquez-DeRozan-Salmons-Patterson-Hayes,41.4,1.30,0.97,+22,5,3,62.5
1314,TOR,17,Lowry-Vasquez-Salmons-Patterson-Hansbrough,39.4,0.98,0.89,+8,6,5,54.5
1314,TOR,18,Vasquez-DeRozan-Salmons-Novak-Hansbrough,39.4,0.97,1.04,-6,3,6,33.3
1314,TOR,19,Lowry-Ross-Salmons-Patterson-Valanciunas,39.3,1.10,1.28,-14,4,9,30.7
1314,TOR,20,Lowry-DeRozan-Salmons-Patterson-Johnson,38.6,1.15,1.09,+1,10,8,55.5
