Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2021,BOS,1,Walker-Brown-Tatum-Theis-Thompson,129.4,1.20,1.15,+13,6,5,54.5
2021,BOS,2,Walker-Smart-Brown-Tatum-R.WilliamsIII,108.6,1.24,1.21,+3,2,8,20.0
2021,BOS,3,Smart-Brown-Tatum-Theis-Thompson,92.5,1.16,1.19,-9,3,5,37.5
2021,BOS,4,Walker-Smart-Brown-Tatum-Theis,78.2,1.25,1.23,+13,4,2,66.6
2021,BOS,5,Walker-Smart-Brown-Tatum-Thompson,57.8,1.32,1.40,-8,2,4,33.3
2021,BOS,6,Pritchard-Teague-Tatum-Ojeleye-R.WilliamsIII,44.2,1.53,1.31,+20,7,2,77.7
2021,BOS,7,Walker-Brown-Tatum-Ojeleye-Theis,40.5,1.20,0.87,+28,5,3,62.5
2021,BOS,8,Smart-Brown-Tatum-Ojeleye-Theis,40.4,1.13,1.04,+7,2,5,28.5
2021,BOS,9,Walker-Smart-Fournier-Tatum-Thompson,37.0,1.26,1.01,+19,3,0,100
2021,BOS,10,Walker-Smart-Fournier-Tatum-R.WilliamsIII,35.1,1.19,0.95,+17,2,1,66.6
2021,BOS,11,Pritchard-Teague-Tatum-G.Williams-R.WilliamsIII,33.5,1.06,1.32,-21,1,5,16.6
2021,BOS,12,Smart-Brown-Tatum-G.Williams-Thompson,31.7,1.34,0.97,+22,4,2,66.6
2021,BOS,13,Walker-Smart-Brown-Theis-Thompson,29.4,1.26,1.16,+9,1,3,25.0
2021,BOS,14,Pritchard-Brown-Tatum-Ojeleye-Thompson,29.3,1.12,1.08,+2,2,3,40.0
2021,BOS,15,Walker-Brown-Tatum-Ojeleye-Thompson,28.5,1.12,1.02,+6,2,2,50.0
2021,BOS,16,Teague-Smart-Brown-G.Williams-Thompson,26.6,1.07,1.26,-9,1,3,25.0
2021,BOS,17,Teague-Brown-Tatum-Theis-Thompson,26.3,1.35,1.06,+16,2,0,100
2021,BOS,18,Smart-Brown-Tatum-G.Williams-R.WilliamsIII,26.1,1.09,1.11,+0,2,3,40.0
2021,BOS,19,Walker-Edwards-Tatum-G.Williams-Thompson,23.5,1.14,1.23,-4,1,1,50.0
2021,BOS,20,Pritchard-Brown-Tatum-Ojeleye-Theis,20.8,1.09,1.07,+4,2,2,50.0
