Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1718,IND,1,Collison-Oladipo-Bogdanovic-T.Young-Turner,678.8,1.12,1.10,+35,22,17,56.4
1718,IND,2,Collison-Oladipo-Bogdanovic-T.Young-Sabonis,357.5,1.12,1.04,+73,19,13,59.3
1718,IND,3,Joseph-Oladipo-Bogdanovic-T.Young-Turner,324.0,1.12,0.99,+79,22,11,66.6
1718,IND,4,Joseph-Oladipo-Stephenson-T.Young-Sabonis,112.5,1.15,1.00,+26,19,14,57.5
1718,IND,5,Joseph-Oladipo-Bogdanovic-T.Young-Sabonis,87.5,1.14,1.14,-4,13,18,41.9
1718,IND,6,Joseph-Stephenson-Bogdanovic-T.Young-Sabonis,85.3,1.03,1.21,-39,11,16,40.7
1718,IND,7,Joseph-Oladipo-Stephenson-T.Young-Turner,80.8,1.13,1.10,+6,12,13,48.0
1718,IND,8,Collison-Stephenson-Bogdanovic-T.Young-Turner,78.8,1.02,1.10,-12,4,6,40.0
1718,IND,9,Joseph-Oladipo-Stephenson-Bogdanovic-Sabonis,64.7,1.26,1.02,+34,11,4,73.3
1718,IND,10,J.Young-Joseph-Stephenson-Leaf-Jefferson,60.0,0.99,1.06,-8,3,4,42.8
1718,IND,11,Collison-Joseph-Stephenson-T.Young-Sabonis,53.3,1.17,1.16,+2,9,10,47.3
1718,IND,12,Joseph-Oladipo-Stephenson-Sabonis-Turner,53.2,1.04,1.22,-23,7,13,35.0
1718,IND,13,Collison-Joseph-Oladipo-T.Young-Sabonis,46.3,1.13,0.82,+30,10,4,71.4
1718,IND,14,Collison-Joseph-Oladipo-T.Young-Turner,45.7,1.31,1.21,+2,11,8,57.8
1718,IND,15,Collison-Oladipo-Stephenson-T.Young-Turner,44.8,1.35,0.98,+28,10,6,62.5
1718,IND,16,Joseph-RobinsonIII-Stephenson-Booker-Sabonis,43.2,1.18,1.14,+5,3,4,42.8
1718,IND,17,Joseph-Oladipo-Stephenson-T.Young-Jefferson,39.2,1.01,1.12,-8,4,5,44.4
1718,IND,18,J.Young-Joseph-Stephenson-Leaf-Sabonis,37.9,1.10,0.99,+9,3,4,42.8
1718,IND,19,Collison-Joseph-Stephenson-Sabonis-Turner,37.5,1.33,1.36,-3,6,7,46.1
1718,IND,20,Joseph-Stephenson-Bogdanovic-Leaf-Sabonis,36.8,1.03,1.24,-20,4,9,30.7
