Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1617,DAL,1,Ferrell-Curry-Matthews-Barnes-Nowitzki,256.7,1.11,1.09,+27,14,8,63.6
1617,DAL,2,Williams-Matthews-Finney-Smith-Barnes-Mejri,135.3,0.97,1.00,-5,5,10,33.3
1617,DAL,3,Williams-Curry-Matthews-Barnes-Nowitzki,123.2,1.15,1.16,+7,5,8,38.4
1617,DAL,4,Williams-Curry-Matthews-Barnes-Mejri,97.5,1.11,0.97,+25,9,5,64.2
1617,DAL,5,Williams-Matthews-Finney-Smith-Barnes-Bogut,69.0,1.19,1.03,+22,6,5,54.5
1617,DAL,6,Barea-Harris-Finney-Smith-Nowitzki-Powell,65.1,1.24,1.02,+34,8,6,57.1
1617,DAL,7,Harris-Curry-Matthews-Barnes-Mejri,57.2,1.09,1.10,-8,6,8,42.8
1617,DAL,8,Williams-Curry-Matthews-Barnes-Bogut,55.2,0.93,0.92,+2,3,3,50.0
1617,DAL,9,Williams-Matthews-Finney-Smith-Barnes-Powell,54.0,1.20,1.07,+5,6,8,42.8
1617,DAL,10,Curry-Matthews-Barnes-Nowitzki-Noel,51.1,0.98,0.92,+1,3,2,60.0
1617,DAL,11,Barea-Matthews-Finney-Smith-Barnes-Bogut,50.6,1.06,0.87,+13,2,2,50.0
1617,DAL,12,Williams-Matthews-Finney-Smith-Barnes-Nowitzki,48.0,0.82,1.31,-50,0,6,0.0
1617,DAL,13,Ferrell-Harris-Finney-Smith-Nowitzki-Mejri,43.7,1.06,1.10,-2,4,7,36.3
1617,DAL,14,Harris-Curry-Matthews-Finney-Smith-Powell,43.6,1.24,1.51,-27,3,6,33.3
1617,DAL,15,Williams-Matthews-Barnes-Nowitzki-Bogut,42.9,0.64,1.07,-37,0,6,0.0
1617,DAL,16,Curry-Matthews-Finney-Smith-Barnes-Mejri,40.9,1.06,1.04,+4,4,5,44.4
1617,DAL,17,Curry-Matthews-Anderson-Barnes-Powell,40.8,0.96,1.16,-13,4,8,33.3
1617,DAL,18,Williams-Curry-Matthews-Barnes-Powell,37.7,1.14,1.06,+15,6,6,50.0
1617,DAL,19,Barea-Harris-Matthews-Barnes-Noel,35.2,1.09,1.04,-1,3,4,42.8
1617,DAL,20,Curry-Matthews-Finney-Smith-Barnes-Bogut,33.9,0.84,0.90,+0,3,3,50.0
