Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2122,IND,1,Brogdon-Duarte-LeVert-Sabonis-Turner,145.4,1.24,1.13,+40,8,3,72.7
2122,IND,2,Brogdon-J.Holiday-LeVert-Sabonis-Turner,88.9,1.17,1.09,+16,3,7,30.0
2122,IND,3,Brogdon-Duarte-J.Holiday-Sabonis-Turner,79.4,0.96,1.04,-15,3,6,33.3
2122,IND,4,Haliburton-Brogdon-Hield-Brissett-Jackson,76.4,1.07,1.33,-44,2,5,28.5
2122,IND,5,Sykes-WashingtonJr.-J.Holiday-Sabonis-Turner,68.5,1.07,1.17,-12,1,3,25.0
2122,IND,6,Duarte-J.Holiday-LeVert-Sabonis-Turner,49.0,1.22,1.17,+9,5,2,71.4
2122,IND,7,Duarte-J.Holiday-Craig-LeVert-Sabonis,43.7,1.06,1.30,-22,1,4,20.0
2122,IND,8,McConnell-Duarte-LeVert-Sabonis-Turner,42.9,1.16,0.99,+15,2,2,50.0
2122,IND,9,Haliburton-Hield-Anderson-Brissett-Bitadze,36.5,0.97,1.17,-16,1,2,33.3
2122,IND,10,Haliburton-Hield-Taylor-Brissett-Jackson,34.6,1.42,1.28,+10,2,2,50.0
2122,IND,11,McConnell-Duarte-J.Holiday-Sabonis-Turner,33.7,0.99,0.85,+9,5,1,83.3
2122,IND,12,Taylor-Duarte-J.Holiday-Craig-LeVert,33.3,1.10,1.36,-15,1,1,50.0
2122,IND,13,McConnell-Haliburton-Hield-Brissett-Jackson,30.0,1.35,1.27,+6,2,0,100
2122,IND,14,Sykes-Duarte-J.Holiday-Craig-Bitadze,29.1,1.14,1.10,+1,2,1,66.6
2122,IND,15,Haliburton-Hield-Taylor-Brissett-Smith,28.9,1.04,1.30,-19,2,3,40.0
2122,IND,16,Brogdon-Duarte-J.Holiday-Brissett-Sabonis,28.0,1.16,0.98,+14,3,1,75.0
2122,IND,17,Haliburton-Hield-Taylor-Brissett-Bitadze,28.0,1.25,1.42,-9,0,4,0.0
2122,IND,18,WashingtonJr.-Haliburton-Hield-Smith-Jackson,24.3,1.42,0.96,+23,5,0,100
2122,IND,19,Duarte-J.Holiday-Craig-LeVert-Jackson,23.7,1.17,1.22,-4,1,2,33.3
2122,IND,20,Haliburton-Hield-Taylor-Anderson-Bitadze,23.1,1.37,1.16,+11,1,0,100
