Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1718,CHI,1,Dunn-Holiday-Valentine-Markkanen-Lopez,495.9,1.04,1.10,-63,13,20,39.3
1718,CHI,2,Grant-Holiday-Valentine-Markkanen-Lopez,191.1,0.98,1.07,-27,12,15,44.4
1718,CHI,3,Grant-Nwaba-Zipser-Mirotic-Portis,110.2,1.02,1.08,-11,9,6,60.0
1718,CHI,4,Grant-LaVine-Holiday-Markkanen-Lopez,104.1,1.00,0.99,+4,4,4,50.0
1718,CHI,5,Grant-Holiday-Zipser-Markkanen-Lopez,98.6,1.09,1.26,-37,2,8,20.0
1718,CHI,6,Grant-Nwaba-Holiday-Markkanen-Lopez,88.2,1.04,0.95,+11,6,6,50.0
1718,CHI,7,Dunn-Nwaba-LaVine-Markkanen-Felicio,65.8,0.95,1.20,-38,1,4,20.0
1718,CHI,8,Payne-Nwaba-Holiday-Markkanen-Felicio,65.6,1.07,1.08,+2,2,4,33.3
1718,CHI,9,Dunn-Nwaba-Holiday-Markkanen-Lopez,60.9,1.04,0.96,+10,7,3,70.0
1718,CHI,10,Dunn-Nwaba-LaVine-Portis-Markkanen,58.0,1.10,1.18,-13,3,3,50.0
1718,CHI,11,Dunn-LaVine-Holiday-Markkanen-Lopez,53.7,1.08,1.20,-14,3,2,60.0
1718,CHI,12,Dunn-Holiday-Valentine-Mirotic-Lopez,53.4,0.92,1.01,-6,4,7,36.3
1718,CHI,13,Payne-Nwaba-Valentine-Vonleh-Portis,52.8,1.05,1.03,+2,5,4,55.5
1718,CHI,14,Dunn-Holiday-Valentine-Portis-Markkanen,48.3,1.20,1.04,+21,11,6,64.7
1718,CHI,15,Payne-Holiday-Valentine-Zipser-Felicio,37.7,1.16,1.27,-8,1,2,33.3
1718,CHI,16,Grant-Nwaba-Holiday-Mirotic-Portis,36.4,1.38,1.11,+19,9,7,56.2
1718,CHI,17,Grant-Nwaba-Valentine-Zipser-Portis,35.8,1.17,1.00,+12,3,3,50.0
1718,CHI,18,Dunn-Nwaba-Holiday-Mirotic-Lopez,34.2,1.01,1.10,-2,6,6,50.0
1718,CHI,19,Grant-Nwaba-Valentine-Mirotic-Portis,34.2,1.19,0.78,+34,8,0,100
1718,CHI,20,Grant-Nwaba-Blakeney-Vonleh-Portis,31.5,1.18,1.31,-7,1,1,50.0
