Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2122,MIA,1,Lowry-Robinson-Butler-Tucker-Adebayo,415.1,1.13,1.01,+107,19,10,65.5
2122,MIA,2,Vincent-Robinson-Butler-Tucker-Adebayo,160.8,1.13,1.06,+25,8,10,44.4
2122,MIA,3,Herro-Robinson-Butler-Tucker-Adebayo,111.4,1.12,1.09,+9,15,12,55.5
2122,MIA,4,Vincent-Herro-Strus-Caleb.Martin-Dedmon,100.2,1.15,1.08,+8,9,7,56.2
2122,MIA,5,Lowry-Herro-Robinson-Tucker-Dedmon,94.4,1.20,1.14,+11,8,7,53.3
2122,MIA,6,Herro-Robinson-Butler-Tucker-Dedmon,68.7,1.28,1.15,+18,13,7,65.0
2122,MIA,7,Lowry-Vincent-Robinson-Tucker-Dedmon,67.4,1.17,0.96,+33,5,2,71.4
2122,MIA,8,Lowry-Herro-Robinson-Tucker-Adebayo,60.4,1.14,1.00,+17,4,3,57.1
2122,MIA,9,Lowry-Strus-Butler-Tucker-Adebayo,51.9,1.34,1.22,+13,6,2,75.0
2122,MIA,10,Lowry-Herro-Caleb.Martin-Butler-Yurtseven,51.4,1.25,1.09,+14,3,0,100
2122,MIA,11,Lowry-Herro-Butler-Tucker-Adebayo,50.0,0.95,1.12,-9,5,7,41.6
2122,MIA,12,Vincent-Herro-Strus-Caleb.Martin-Adebayo,48.0,1.15,1.00,+15,5,8,38.4
2122,MIA,13,Lowry-Vincent-Robinson-Tucker-Adebayo,40.2,1.19,1.14,+7,3,1,75.0
2122,MIA,14,Vincent-Herro-Butler-Tucker-Adebayo,40.0,1.14,1.16,-1,5,3,62.5
2122,MIA,15,Lowry-Robinson-Butler-Tucker-Dedmon,39.8,0.91,1.23,-29,2,9,18.1
2122,MIA,16,Vincent-Herro-Robinson-Butler-Dedmon,37.8,1.03,1.24,-16,0,4,0.0
2122,MIA,17,Lowry-Herro-Strus-Morris-Adebayo,36.7,1.17,0.88,+30,5,1,83.3
2122,MIA,18,Lowry-Herro-Strus-Tucker-Adebayo,35.8,1.28,1.23,+4,4,4,50.0
2122,MIA,19,Lowry-Vincent-Herro-Caleb.Martin-Adebayo,32.0,1.15,0.89,+17,3,1,75.0
2122,MIA,20,Herro-Strus-Caleb.Martin-Butler-Dedmon,31.5,1.20,1.12,+9,4,4,50.0
