Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1213,MIL,1,Jennings-Ellis-MbahaMoute-Ilyasova-Sanders,388.6,1.05,1.01,+27,15,14,51.7
1213,MIL,2,Jennings-Ellis-Daniels-Ilyasova-Sanders,242.6,1.01,1.09,-34,8,13,38.0
1213,MIL,3,Jennings-Ellis-Dunleavy-Ilyasova-Sanders,193.7,1.09,1.08,+27,16,19,45.7
1213,MIL,4,Jennings-Ellis-Daniels-MbahaMoute-Sanders,140.2,0.94,1.00,-22,3,11,21.4
1213,MIL,5,Jennings-Ellis-Harris-Ilyasova-Dalembert,116.7,1.05,1.07,-8,4,6,40.0
1213,MIL,6,Ellis-Udrih-Dunleavy-Henson-Udoh,84.2,1.12,1.07,+10,10,9,52.6
1213,MIL,7,Jennings-Ellis-MbahaMoute-Ilyasova-Dalembert,71.1,1.09,1.03,+3,5,5,50.0
1213,MIL,8,Jennings-Ellis-Dunleavy-Ilyasova-Udoh,69.7,1.21,1.04,+29,14,12,53.8
1213,MIL,9,Jennings-Ellis-Redick-Ilyasova-Sanders,67.0,1.17,1.34,-16,3,7,30.0
1213,MIL,10,Jennings-Ellis-Dunleavy-Ilyasova-Dalembert,65.0,1.11,1.17,+2,9,8,52.9
1213,MIL,11,Jennings-Ellis-Dunleavy-MbahaMoute-Sanders,58.3,1.04,0.97,+4,6,8,42.8
1213,MIL,12,Jennings-Ellis-Dunleavy-Sanders-Udoh,53.1,0.98,0.99,+0,8,7,53.3
1213,MIL,13,Ellis-Redick-Dunleavy-Ilyasova-Sanders,50.5,1.19,0.73,+48,8,3,72.7
1213,MIL,14,Ellis-Udrih-Dunleavy-Sanders-Udoh,45.9,0.87,0.88,+2,6,5,54.5
1213,MIL,15,Jennings-Ellis-Daniels-Sanders-Dalembert,45.7,0.87,1.22,-32,0,3,0.0
1213,MIL,16,Jennings-Udrih-Dunleavy-Henson-Udoh,43.6,0.88,0.99,-6,3,7,30.0
1213,MIL,17,Jennings-Ellis-Daniels-Sanders-Udoh,41.5,1.14,0.84,+20,2,2,50.0
1213,MIL,18,Jennings-Ellis-MbahaMoute-Ilyasova-Udoh,39.2,1.14,1.13,+5,5,8,38.4
1213,MIL,19,Jennings-Ellis-Dunleavy-Henson-Sanders,36.1,1.19,1.15,+1,7,5,58.3
1213,MIL,20,Jennings-Ellis-Daniels-Ilyasova-Udoh,31.0,0.85,1.03,-15,5,6,45.4
