Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0708,NOH,1,Paul-Peterson-Stojakovic-West-Chandler,1208,1.15,1.05,+255,42,18,70.0
0708,NOH,2,Paul-Pargo-Stojakovic-West-Chandler,193,1.19,1.03,+67,19,15,55.8
0708,NOH,3,Paul-Jackson-Stojakovic-West-Chandler,109,1.20,1.07,+29,13,9,59.0
0708,NOH,4,Paul-Peterson-Butler-West-Chandler,88,1.11,1.05,+14,6,3,66.6
0708,NOH,5,Paul-Wells-Stojakovic-West-Chandler,88,1.06,1.19,-22,5,10,33.3
0708,NOH,6,Paul-Peterson-Stojakovic-West-Armstrong,83,1.07,1.31,-50,1,13,7.1
0708,NOH,7,Paul-Butler-Stojakovic-West-Chandler,66,1.21,0.97,+27,4,3,57.1
0708,NOH,8,Paul-Peterson-Bowen-Stojakovic-Chandler,65,1.04,1.14,-8,3,3,50.0
0708,NOH,9,Paul-Jackson-Butler-West-Chandler,64,1.05,1.08,-9,6,8,42.8
0708,NOH,10,Paul-Pargo-Butler-West-Chandler,45,0.95,1.02,-5,3,4,42.8
0708,NOH,11,Jackson-Pargo-Butler-Bowen-Armstrong,44,0.84,1.08,-21,3,8,27.2
0708,NOH,12,Paul-Pargo-Wright-Stojakovic-Chandler,44,1.34,1.22,+4,3,5,37.5
0708,NOH,13,Jackson-Pargo-Butler-Wright-Armstrong,41,0.99,1.05,-6,2,4,33.3
0708,NOH,14,Pargo-Peterson-Stojakovic-West-Chandler,40,1.02,0.92,+6,6,1,85.7
0708,NOH,15,Paul-Pargo-Peterson-Stojakovic-Chandler,38,1.33,1.25,+5,2,2,50.0
0708,NOH,16,Paul-Pargo-Wells-Stojakovic-Chandler,37,1.32,1.06,+18,4,3,57.1
0708,NOH,17,Paul-Jackson-Butler-West-Armstrong,35,1.09,0.91,+14,7,5,58.3
0708,NOH,18,Paul-Jackson-Stojakovic-West-Ely,35,1.37,1.14,+17,6,3,66.6
0708,NOH,19,Paul-Peterson-Stojakovic-West-Ely,32,1.20,1.13,-4,4,7,36.3
0708,NOH,20,Jackson-Pargo-Bowen-Chandler-Ely,30,1.19,1.13,+7,3,2,60.0
